Date,USD,EUR,GBP,INR,AED,CNY
1986-08-12,384,354.01,258.67,4808.05,1410.35,1415.3
1986-08-13,388,357.12,261.1,4880.45,1424.13,1428.6
1986-08-14,385.25,353.27,257.95,4794.64,1413.12,1411.35
1986-08-15,385.1,353.32,257.68,4603.94,1355.7,1350.19
1986-08-18,377.25,347.03,252.68,4737.74,1387.27,1400.93
1986-08-19,374.4,342.79,249.27,4694.31,1390.29,1382.01
1986-08-20,378,344.66,251.25,4749.46,1386.13,1392.99
1986-08-21,380.75,346.89,254.09,4854.2,1418.7,1429.09
1986-08-22,386.25,352.18,259.66,4868.7,1427.63,1439.66
1986-08-25,386.25,352.18,259.66,4868.7,1427.63,1439.66
1986-08-26,381.1,348.45,256.89,4774.96,1402.31,1424.29
1986-08-27,380.1,346.98,256.05,4732.83,1394.68,1419.59
1986-08-28,386.7,353.61,261.11,4818.1,1421.98,1447.84
1986-08-29,384.7,349.46,258.45,4778.81,1412.98,1438.69
1986-09-01,391.75,354.47,262.83,4875.52,1437.9,1401.18
1986-09-02,393.25,356.72,264.02,4934.86,1446.87,1407.49
1986-09-03,405,366.58,270.09,5053.14,1475.17,1439.88
1986-09-04,405.5,367.28,269.53,5047.28,1489.87,1436.86
1986-09-05,420.8,384.32,281.28,5277.36,1546.57,1499.55
1986-09-08,418.6,386.55,281.51,5252.91,1538.23,1553.55
1986-09-09,409.25,376.14,275.87,5166.06,1507.27,1522.43
1986-09-10,418.5,385.01,282.48,5250.64,1537.14,1558.94
1986-09-11,402,375.04,273.66,5110.27,1485.61,1510.22
1986-09-12,419.5,385.94,284.02,5259.66,1542.81,1567.43
1986-09-15,413,378,278.87,5172.95,1521.07,1515.94
1986-09-16,417.25,381.7,282.69,5293.81,1534.09,1536.73
1986-09-17,413.2,374.62,280.04,5220.4,1514.29,1522.51
1986-09-18,417.85,371.98,283.77,5293.55,1528.27,1542.41
1986-09-19,430,383.22,291.33,5435.21,1576.67,1583.69
1986-09-22,435.5,395.1,299,5531.59,1602.89,1628.53
1986-09-23,435,398.44,300.21,5518.53,1602.21,1635.08
1986-09-24,431.5,394.74,298.31,5517.78,1581.87,1622.84
1986-09-25,429.4,393.05,299.23,5510.75,1615.19,1629.78
1986-09-26,433,396.15,301.32,5432.29,1565.89,1618.41
1986-09-29,427,386.83,297.87,5442.13,1569.19,1601.78
1986-09-30,423.2,383.64,292.47,5376.88,1554.06,1572.9
1986-10-01,425,384.3,294.12,5416.53,1561.54,1581.59
1986-10-02,431.3,387.43,300.87,5520.58,1576.57,1617.91
1986-10-03,436,389.89,302.25,5535.77,1599.45,1625.34
1986-10-06,436.9,389.83,303.61,5571.31,1605.21,1620.51
1986-10-07,436,390.52,304.36,5584.63,1605.9,1624.51
1986-10-08,438.1,391.71,308.52,5609.47,1611.95,1646.7
1986-10-09,435.75,390.91,306.54,5583.64,1601.07,1636.14
1986-10-10,430.75,382.98,300.49,5540.08,1596.94,1623.38
1986-10-13,432.6,383.43,301.57,5479.5,1586.73,1592.37
1986-10-14,428.8,379.26,298.3,5413.7,1572.76,1575.09
1986-10-15,422,372.76,293.06,5357.49,1547.48,1547.42
1986-10-16,425.5,376.47,296.1,5443.09,1566.68,1563.51
1986-10-17,419.25,371.26,292.87,5511.13,1580.82,1588.89
1986-10-20,425,378.24,297.1,5401.26,1560.51,1586.36
1986-10-21,425.1,378.8,295.93,5419.91,1559.24,1580.1
1986-10-22,425,378.13,296.89,5457.58,1562.1,1585.25
1986-10-23,423.4,378.5,297.44,5462.56,1552.91,1588.16
1986-10-24,410.5,373.34,290.52,5320.82,1508.29,1551.22
1986-10-27,409.75,375.47,291.22,5300.25,1504.75,1531.66
1986-10-28,410.7,373.92,290.14,5275.99,1509.73,1526.17
1986-10-29,405.8,368.31,287.09,5238.85,1490.99,1509.91
1986-10-30,406.5,373.75,291.19,5284.73,1498.9,1531.48
1986-10-31,401,369.82,285.31,5187.41,1475.47,1500.55
1986-11-03,406.2,375.38,287.78,5238.22,1493.76,1513.73
1986-11-04,408,375.89,288.34,5261.67,1498.07,1516.49
1986-11-05,405.25,374.31,284.69,5242.83,1484.78,1497.28
1986-11-06,408.55,376.92,285.5,5276.62,1496.76,1501.37
1986-11-07,408.2,377.42,286.26,5291.88,1499.45,1505.72
1986-11-10,410.75,376.47,286.14,5307.85,1510.81,1521.05
1986-11-11,406,369.93,281.91,5269.26,1487.9,1498.55
1986-11-12,407,368.99,285.21,5331.1,1494.38,1516.14
1986-11-13,407.5,367.84,285.86,5323.36,1491,1519.6
1986-11-14,408.25,367.16,285.59,5338.12,1497.42,1518.14
1986-11-17,392.5,354.49,274.76,5110.61,1439.63,1460.59
1986-11-18,391,353.1,274.68,5105.5,1435.59,1460.12
1986-11-19,393.4,354.43,277.43,5175.98,1446.95,1474.78
1986-11-20,389.35,350.77,275.94,5099.89,1430.42,1466.65
1986-11-21,388.2,351.71,272.9,5063.73,1417.28,1450.87
1986-11-24,380.5,344.73,268.53,4962.34,1400.02,1427.43
1986-11-25,383.75,343.35,269.77,5111.93,1443.9,1470.11
1986-11-26,383.6,342.76,267.88,4997.7,1410.44,1423.98
1986-11-27,383.5,342.71,268.37,5008.19,1409.91,1426.97
1986-11-28,389.5,345.5,271.71,5069.26,1432.74,1444.37
1986-12-01,395.55,349.37,275.07,5129.39,1451.36,1464.95
1986-12-02,389.5,345.18,271.52,5103.82,1429.57,1446.24
1986-12-03,389.75,345.49,272.17,5096.85,1430.54,1449.7
1986-12-04,389.25,347.79,272.39,5100.99,1431.15,1450.88
1986-12-05,388.5,348.91,271.87,5100.71,1425.41,1448.08
1986-12-08,389.6,351.66,274.27,5073.99,1431,1460.87
1986-12-09,386.8,350.64,271.82,5071.26,1419.72,1447.82
1986-12-10,391.5,353.36,274.64,5133.47,1438.02,1462.85
1986-12-11,388.4,351.6,272.85,5109.53,1427,1453.3
1986-12-12,391.5,354.77,274.26,5135.87,1437.92,1460.8
1986-12-15,394.3,356.91,275.25,5155.49,1448.27,1466.11
1986-12-16,393.1,356.25,274.9,5176.94,1443.89,1464.2
1986-12-17,392,354.73,274.13,5143.07,1440.33,1460.11
1986-12-18,390.75,352.75,273.06,5103.94,1433.57,1454.43
1986-12-19,394.8,355.73,275.51,5178.68,1449.99,1467.45
1986-12-22,394.15,350.74,273.34,5138.06,1447.95,1431.11
1986-12-23,389.2,344.03,267.77,5043.35,1425.78,1402.32
1986-12-24,389.2,344.84,267.12,5092.2,1434.18,1405.24
1986-12-25,389.2,344.84,267.12,5092.2,1434.11,1405.24
1986-12-26,389.2,344.84,267.12,5092.2,1434.11,1405.24
1986-12-29,390.1,341.88,265.65,5033.98,1431.3,1441.55
1986-12-30,388.75,341.37,264.64,5069.65,1425.86,1436.07
1986-12-31,388.75,337.8,262.23,5060.97,1434.4,1430.87
1987-01-01,388.75,337.8,262.23,5060.97,1434.4,1430.87
1987-01-02,403.5,349.11,270.71,5423.66,1541.13,1524.58
1987-01-05,398.95,347.44,270.84,5145.35,1466.64,1496.4
1987-01-06,401.7,348.71,272.06,5212.57,1474.63,1503.52
1987-01-07,400.4,349.7,272.2,5224.49,1469.18,1504.07
1987-01-08,402.65,351.23,273.08,5220.69,1476.06,1508.75
1987-01-09,402,349.78,272.08,5212.28,1471.82,1503.44
1987-01-12,411.1,352.89,275.63,5283.8,1503.69,1523.04
1987-01-13,409,349.82,274.4,5317.9,1500.03,1516.28
1987-01-14,415.1,347.75,275.63,5341.66,1518.38,1523.05
1987-01-15,416.25,348.92,276.58,5391.39,1527.13,1528.29
1987-01-16,415.7,349.35,274.21,5158.99,1471.83,1465.26
1987-01-19,422.25,349.15,275.26,5411.63,1554.67,1556.82
1987-01-20,415.75,348.54,273.52,5405.51,1531.57,1546.97
1987-01-21,407.2,342.98,268.42,5284.59,1499.54,1518.34
1987-01-22,410.45,340.11,267.83,5317.99,1511.6,1515.9
1987-01-23,400,333.06,262.64,5340.56,1508.69,1525.36
1987-01-26,406,337.69,265.71,5327.92,1505.1,1520.37
1987-01-27,411.5,339.14,267.99,5262.37,1488.17,1500.05
1987-01-28,413.75,337.81,269.28,5290.43,1506.02,1499.07
1987-01-29,409.7,334.79,266.47,5293.04,1506.82,1507.3
1987-01-30,400.5,334.76,264.62,5264.7,1465.74,1494.76
1987-02-02,406.75,335.88,266.9,5241.85,1487.15,1504.04
1987-02-03,404,331.6,264.4,5256.41,1488.23,1489.96
1987-02-04,402.8,333.17,264.57,5233.73,1477,1490.9
1987-02-05,398.9,334.53,263.3,5219.03,1466.58,1483.78
1987-02-06,402.6,340.42,266.89,5284.91,1476.29,1503.99
1987-02-09,405.9,336.77,267.22,5264.15,1486.47,1505.84
1987-02-10,402.85,330.45,262.36,5194.55,1471.64,1478.28
1987-02-11,403,333.91,264.52,5248.47,1479.21,1490.66
1987-02-12,402.3,334.6,264.76,5237.54,1481.06,1491.99
1987-02-13,397.35,331.62,261.33,5222.52,1476.69,1492.12
1987-02-16,397.25,329.82,261.43,5235.52,1484.08,1493.1
1987-02-17,397.25,328.62,259.22,5148.31,1460.04,1460.77
1987-02-18,390,325.32,254.57,5066.05,1431.51,1434.57
1987-02-19,393.35,329.21,257.77,5113.75,1439.37,1452.4
1987-02-20,399.75,332.98,261.53,5172.7,1460.73,1464.77
1987-02-23,403.2,336.3,261.39,5223.3,1479.49,1490.13
1987-02-24,399.3,333.66,259.29,5190.89,1467.1,1477.93
1987-02-25,405.8,337.99,263.94,5289.28,1492.42,1504.43
1987-02-26,404.1,335.71,262.4,5248.05,1486.18,1495.69
1987-02-27,405.85,338.02,262.52,5202.44,1468.29,1473.85
1987-03-02,404.25,337.25,258.47,5143.59,1477.23,1489.26
1987-03-03,403.8,337.42,258.85,5239.8,1484.55,1491.42
1987-03-04,406.55,340.1,259.78,5323.74,1509.15,1512.24
1987-03-05,410.75,342.96,260.38,5276.2,1502.46,1500.26
1987-03-06,406.3,340.09,255.53,5220.32,1490.92,1472.34
1987-03-09,405,341.86,255.04,5202.77,1489.88,1505.11
1987-03-10,405.6,342.53,255.98,5234.76,1490.7,1510.67
1987-03-11,407.2,346.53,255.94,5250.68,1496.28,1510.61
1987-03-12,409.9,347.09,258.12,5284.25,1501.27,1521.83
1987-03-13,408.5,344.63,259.37,5264.66,1495.18,1522.4
1987-03-16,405.3,338.97,255.87,5245.36,1483.03,1510.02
1987-03-17,406.35,339.91,254.13,5218.83,1489.07,1499.55
1987-03-18,404.35,337.95,251.77,5179.9,1485.47,1485.66
1987-03-19,404.45,337.68,252.23,5189.26,1483.49,1488.35
1987-03-20,404.45,337.59,252.47,5246.78,1497.58,1504.85
1987-03-23,408.3,338.58,252.43,5212.61,1497.34,1507.14
1987-03-24,409,339.39,253.8,5243.82,1506.5,1515.34
1987-03-25,413.7,344.22,257.44,5297.68,1520.15,1537.24
1987-03-26,411,342.52,255.92,5265.74,1508.17,1527.97
1987-03-27,416.35,345.9,259.73,5196.22,1486.29,1506.24
1987-03-30,424,348.83,263.27,5358.9,1546.3,1560.77
1987-03-31,421,346.74,262.31,5419.54,1543.47,1566.12
1987-04-01,418.75,347.27,260.9,5401.74,1536.66,1557.75
1987-04-02,418.7,347.82,261.2,5386.17,1528.45,1559.69
1987-04-03,418.7,346.7,259.42,5318.16,1529.59,1540
1987-04-06,421.45,350.37,260.56,5416.32,1548.25,1555.49
1987-04-07,418.5,347.89,258.57,5359.02,1536.18,1543.83
1987-04-08,420.5,352.04,260.78,5399.07,1544.98,1556.99
1987-04-09,421,350.11,260.2,5381.55,1545.9,1553.54
1987-04-10,431.6,355.11,265.36,5358.07,1537.01,1537.16
1987-04-13,435.9,359.3,268.33,5479.28,1601.05,1619.47
1987-04-14,442.4,363.39,271,5645.73,1623.94,1635.57
1987-04-15,444.1,365.68,271.95,5665.69,1625.67,1641.35
1987-04-16,437.75,361.22,268.39,5480.6,1603.92,1619.89
1987-04-17,437.75,361.22,268.39,5480.6,1603.92,1619.89
1987-04-20,437.75,361.22,268.39,5480.6,1603.92,1619.89
1987-04-21,449.5,371.69,275.09,5743.03,1653.03,1660.32
1987-04-22,445.5,369.98,273.73,5702.76,1636.99,1652.11
1987-04-23,450.5,372.07,275.28,5735.05,1650.11,1661.47
1987-04-24,462.2,377.24,278.94,5823.96,1690.62,1683.71
1987-04-27,474.75,386.32,284.79,5871.41,1707.06,1723.17
1987-04-28,453,371.17,273.88,5773.73,1674.37,1704.02
1987-04-29,449,367.24,270.48,5670.49,1643.72,1671.79
1987-04-30,453.25,371.84,272.96,5734.45,1668.26,1687.11
1987-05-01,456.75,371.6,273.67,5763.42,1672.65,1686.83
1987-05-04,456.75,371.6,273.67,5763.42,1672.65,1686.83
1987-05-05,459.25,370.92,271.99,5750.24,1682.78,1676.47
1987-05-06,456.25,369.26,270.77,5676.56,1674.79,1668.98
1987-05-07,456.25,370.81,271.66,5712.97,1675.79,1674.45
1987-05-08,453,370.66,270.45,5752.87,1674.09,1680.79
1987-05-11,453,372.3,273.14,5749.56,1670.38,1701.87
1987-05-12,460.7,376.72,275.87,5820.62,1688.77,1719.07
1987-05-13,460.5,377.15,275.5,5818.39,1687.38,1716.59
1987-05-14,461.05,376.9,274.76,5796.01,1690.7,1711.8
1987-05-15,469.9,382.49,279.95,5891.56,1722.12,1736.35
1987-05-18,473.25,385.38,281.03,6070.19,1739.5,1751.03
1987-05-19,471.1,383.69,279.92,5927.3,1730.73,1745.03
1987-05-20,475.25,385.94,282.3,5993.6,1746.37,1758.95
1987-05-21,469.1,381.94,279.31,5923.84,1724.04,1740.32
1987-05-22,466.5,379.79,278.76,5881.77,1707.88,1736.88
1987-05-25,466.5,379.79,278.76,5881.77,1707.88,1736.88
1987-05-26,449,370.83,274.45,5771.79,1660.22,1710.04
1987-05-27,449.5,373.65,278.5,5814.2,1651.51,1735.28
1987-05-28,453.1,375.94,278.66,5811.47,1666.33,1736.27
1987-05-29,451,375.9,276.69,5758.33,1652.46,1723.98
1987-06-01,442.9,370.87,272.47,5640.13,1626.65,1652.83
1987-06-02,455,375.35,276.93,5775.45,1664.59,1679.9
1987-06-03,453,374.51,275.63,5778.45,1663.38,1672.01
1987-06-04,452.75,376.61,278.79,5808.05,1667.56,1691.15
1987-06-05,453.5,376.27,278.05,5790.94,1658.08,1677.38
1987-06-08,456.55,376.8,278.55,5793.29,1678.74,1687.71
1987-06-09,452.65,371.12,272.43,5722.77,1653.9,1650.63
1987-06-10,455.65,374.27,274.65,5793.72,1673.69,1664.08
1987-06-11,457,375.14,275.05,5802.78,1678.04,1666.68
1987-06-12,455.45,377.07,275.7,5828.02,1675.22,1670.4
1987-06-15,449.75,375.11,275.58,5787.22,1655.97,1708.88
1987-06-16,452.75,377.91,276.91,5829.71,1664.46,1717.13
1987-06-17,451.25,376.62,276.25,5779.23,1657.43,1713.01
1987-06-18,452.2,376.86,277.51,5809.47,1665.13,1721.97
1987-06-19,449,375.38,277.85,5889.37,1675.77,1747.49
1987-06-22,438,367.99,274.69,5631.23,1613.83,1644.54
1987-06-23,440.2,368.72,275.21,5680.94,1616.5,1647.82
1987-06-24,441.75,367.73,272.43,5611.38,1623.02,1631
1987-06-25,440.5,367.83,273.18,5667.61,1616.94,1635.47
1987-06-26,444.1,370.65,275.67,5806.43,1650.74,1668.58
1987-06-29,449.75,376.3,280.92,5758.82,1655.03,1700.62
1987-06-30,447.3,373.31,277.22,5727.76,1643.46,1678.25
1987-07-01,445.75,372.26,275.75,5726.88,1636.71,1669.34
1987-07-02,446.25,373.54,276.32,5744.6,1642.09,1672.76
1987-07-03,444.1,373.21,275.84,5734.68,1630.7,1669.87
1987-07-06,443.35,372.22,273.71,5665.09,1623.91,1633.02
1987-07-07,444.5,373.41,274.38,5710.36,1632.66,1637.24
1987-07-08,446.4,375.27,275.9,5747.83,1637.11,1646.27
1987-07-09,444.1,372.87,274.47,5771.89,1638.08,1646.27
1987-07-10,444.75,374.77,275.56,5764.81,1633.04,1644.25
1987-07-13,446.5,375.62,276.04,5741.7,1637.99,1670.62
1987-07-14,447,377.36,277.55,5818.75,1646.39,1679.76
1987-07-15,452.7,378.16,277.39,5815.95,1661.41,1678.95
1987-07-16,453.75,380.29,278.2,5863.09,1667.08,1683.69
1987-07-17,450.6,381.92,280.14,5910.04,1658.63,1695.39
1987-07-20,450.9,382.8,281.46,5910.68,1659.77,1677.76
1987-07-21,452.4,384.82,283.46,5923.88,1668.44,1689.67
1987-07-22,454.9,386.44,285.29,5956.01,1672.96,1700.6
1987-07-23,453.95,384.01,282.92,5893.57,1663.97,1686.29
1987-07-24,453.3,383.38,282.61,5852.55,1658.57,1674.55
1987-07-27,453.15,383.46,283.48,5881.66,1666.37,1689.64
1987-07-28,456.15,386.37,285.27,5936.34,1674.22,1700.29
1987-07-29,457.75,387.97,286,5958.42,1681.79,1704.84
1987-07-30,457.15,387.1,286.7,5966.14,1675.77,1708.83
1987-07-31,462.5,391.91,290.52,5938.18,1667.56,1697.28
1987-08-03,472.75,401.75,298.45,6089.64,1711.34,1745.18
1987-08-04,473.4,407.71,301.53,6271.79,1742.17,1797.38
1987-08-05,469.8,402.2,297.53,6141.02,1723.38,1773.55
1987-08-06,468.7,402.29,297.3,6137.01,1722.85,1772.39
1987-08-07,464.1,400.03,296.08,6089.9,1698.2,1758.8
1987-08-10,461.1,398.17,294.16,6015.63,1690.35,1727.77
1987-08-11,461.2,398.99,293.76,6032.62,1693.11,1725.57
1987-08-12,463.4,399.97,293.29,6041,1697.22,1722.65
1987-08-13,462.5,398.5,292.72,6054.21,1696.61,1719.3
1987-08-14,460,393.85,289.31,5971.27,1690.28,1699.25
1987-08-17,453.3,388.07,284.92,5826.51,1662.82,1684.05
1987-08-18,457.5,385.21,282.93,5888.28,1671.08,1672.32
1987-08-19,456.35,383.22,282.22,5922.13,1671.12,1667.94
1987-08-20,456.1,380.47,281.2,5919.91,1668.56,1662.07
1987-08-21,455.5,377.75,279.62,5957.4,1688.5,1669.07
1987-08-24,459.5,380.68,281.73,5962.51,1691.36,1711.62
1987-08-25,458,380.75,282.98,5982.61,1687.45,1719.2
1987-08-26,457.6,380.83,282.99,5957.74,1671.92,1719.3
1987-08-27,458.75,379.38,281.61,5941.21,1678.79,1710.92
1987-08-28,453.4,374.28,277.56,5870.47,1657.69,1686.31
1987-08-31,453.4,374.28,277.56,5870.47,1657.69,1686.31
1987-09-01,453.75,374.97,276.68,5855.59,1664.07,1680.92
1987-09-02,463.1,380.82,280.67,5958.95,1698.4,1705.16
1987-09-03,463.7,379.34,279.67,5932.22,1698.73,1699.32
1987-09-04,464.75,380.68,280.99,5991.17,1703.42,1707.1
1987-09-07,463.5,378.82,279.22,5919.4,1701.91,1717.85
1987-09-08,456.95,373.51,275.35,5857.96,1679.2,1693.9
1987-09-09,458.3,375.47,277.59,5931.39,1689.49,1707.84
1987-09-10,460.2,379.13,279.76,5933.97,1694.11,1721.36
1987-09-11,459.85,377.38,278.61,5991.1,1714.27,1732.4
1987-09-14,455.55,376.93,278.28,5871.14,1670.99,1711.92
1987-09-15,458.8,379.07,279.33,5943.2,1684.08,1718.55
1987-09-16,458.4,378.54,278.58,5939.84,1684.23,1713.92
1987-09-17,460.5,380.38,279.68,5950.73,1692.45,1720.73
1987-09-18,461.7,379.35,278.89,5921.99,1687.83,1708.77
1987-09-21,459.1,378.89,278.58,5933.75,1689.87,1713.94
1987-09-22,461.55,382.34,281.09,5980,1697.04,1729.19
1987-09-23,462.4,383.17,281.44,6000.78,1698.47,1731.51
1987-09-24,464,384.32,283.36,6041.77,1703.55,1743.34
1987-09-25,461.8,382.36,281.16,5988.21,1689.4,1726.04
1987-09-28,460.85,382.3,280.66,5931.36,1684.28,1721.32
1987-09-29,459.4,383.81,282.1,6003.44,1686.68,1735.97
1987-09-30,459.5,384.69,282.68,5954.31,1673.94,1721.76
1987-10-01,454.9,381.7,281.32,5972.89,1677.05,1730.81
1987-10-02,454.35,380.19,280.2,6011.57,1696.69,1752.19
1987-10-05,456.5,382.09,281.1,5903.02,1676.18,1702.26
1987-10-06,458,381.94,280.64,5964.66,1684.33,1699.48
1987-10-07,458.05,380.08,279.13,5976.41,1683.24,1690.16
1987-10-08,458.15,379.41,278.93,5959.48,1681.6,1688.99
1987-10-09,462.05,381.27,279.86,5879.62,1669.66,1666.35
1987-10-12,461.75,380.66,279.26,5976.08,1695.5,1713.49
1987-10-13,459.2,379.94,278.81,5996.57,1684.84,1710.94
1987-10-14,460.8,379.32,278.68,5980.28,1692.01,1709.96
1987-10-15,466.6,381.73,280.32,6061.07,1722.88,1720.04
1987-10-16,465.25,380.64,279.68,6047.16,1704.66,1716.1
1987-10-19,481,388.62,286.22,6211.07,1774.59,1775.39
1987-10-20,464.3,380.93,280.54,6059.27,1700.74,1740.16
1987-10-21,467,383.8,282.6,6064.42,1719.41,1752.93
1987-10-22,471.65,387.78,285.85,6126.85,1741.72,1772.87
1987-10-23,470.5,381.36,280.56,5966.24,1688.86,1720.84
1987-10-26,475,382.99,281.23,5979,1704.85,1722.01
1987-10-27,474,380.19,279.48,6108.87,1732.78,1750.73
1987-10-28,477.5,380.73,279.16,6148.85,1753.81,1748.7
1987-10-29,472.45,373.93,274.6,6142.54,1738.67,1719.97
1987-10-30,468.8,372.16,272.24,6078.5,1724.62,1711.56
1987-11-02,469.3,369.03,269.87,6031.54,1715.31,1730.93
1987-11-03,464.25,366.03,266.58,6017.62,1714.99,1709.85
1987-11-04,466.15,366.82,266.75,6034.47,1707.03,1710.77
1987-11-05,457.55,351.39,256.26,5850.03,1657.3,1643.46
1987-11-06,460,354.69,257.99,6030.45,1723.23,1686.42
1987-11-09,463.5,353.85,258.22,5861.54,1692.36,1709.71
1987-11-10,458.25,350.65,256.58,5898.24,1693.42,1698.86
1987-11-11,461.85,355.65,259.61,5981.07,1697.94,1718.76
1987-11-12,462.45,360.65,263.13,6076.31,1700.16,1742.04
1987-11-13,464.95,360.93,262.91,5979.35,1685.76,1722.22
1987-11-16,462.1,361.01,263.83,5988.97,1688.52,1746.96
1987-11-17,464.6,361.05,263.3,6025.26,1703.58,1743.47
1987-11-18,463.7,359.66,261.9,6007.61,1695.62,1734.38
1987-11-19,465.15,359.06,261.25,6005.03,1705.89,1729.66
1987-11-20,465.7,359.88,261.78,6021.36,1720.97,1730.37
1987-11-23,469.4,360.17,262.23,6057.61,1724.59,1722.25
1987-11-24,475,368.15,267.98,6174.74,1751.54,1760.01
1987-11-25,476.5,365.08,265.46,6159.17,1746.73,1743.43
1987-11-26,477.65,366.23,266.17,6175.11,1755.24,1747.94
1987-11-27,478.4,364.2,264.31,5984.2,1707.84,1689.98
1987-11-30,492.5,371.97,269.72,6230.42,1811.41,1817.59
1987-12-01,487.8,370.25,268.1,6278.58,1783.77,1806.67
1987-12-02,490.9,373.63,270.92,6315.06,1802.08,1825.68
1987-12-03,491.1,375.01,271.85,6336.86,1801.83,1831.98
1987-12-04,486.25,372.99,270.51,6383.48,1805.8,1841.15
1987-12-07,481.15,369.75,268.13,6166.23,1768.1,1806.68
1987-12-08,484.3,371.52,269.58,6298.6,1778.82,1816.67
1987-12-09,484.2,370.15,268.63,6306.45,1781.13,1810.44
1987-12-10,488,367.66,266.59,6228.83,1785.38,1796.55
1987-12-11,493.5,370.44,268.5,6362.53,1810.22,1809.38
1987-12-14,499.75,375.1,272.12,6449.27,1842.53,1809.22
1987-12-15,492.5,369.66,268.98,6358.85,1812.92,1788.33
1987-12-16,486.3,364.68,265.45,6245.82,1792.3,1764.85
1987-12-17,477.5,356.2,260.15,6135.54,1752.43,1729.61
1987-12-18,481,361.08,263.42,6227.37,1767.66,1751.36
1987-12-21,480,360.45,262.8,6175.75,1766.39,1794.91
1987-12-22,483,361.58,263.86,6223.17,1773.15,1802.18
1987-12-23,481.5,361.85,263.98,6255.05,1772.96,1811.41
1987-12-24,481.5,361.14,263.55,6259.54,1774.54,1808.44
1987-12-25,481.5,361.14,263.55,6259.54,1774.54,1808.44
1987-12-28,481.5,361.14,263.55,6394.21,1774.54,1808.44
1987-12-29,485.7,356.93,260.99,6214.65,1784.57,1782.74
1987-12-30,484.1,355.71,260.41,6192.84,1773.12,1778.59
1987-12-31,484.1,351.76,257.71,6116.85,1781.52,1758.86
1988-01-01,484.1,351.76,257.71,6116.85,1781.52,1758.86
1988-01-04,480.5,350.72,256.13,6095.9,1758.85,1798.47
1988-01-05,475.5,355.72,259.84,6231.07,1759.35,1824.49
1988-01-06,481.4,364.62,266.7,6335.01,1769.66,1872.71
1988-01-07,483.5,364.37,266.24,6279.35,1773.45,1869.49
1988-01-08,483.9,367.01,267.79,6256.83,1774.93,1880.36
1988-01-11,483.9,364.13,265.66,6216.44,1777.8,1787.76
1988-01-12,480.4,361.08,263.81,6221.96,1763.05,1775.32
1988-01-13,481.9,361.56,264.05,6257.22,1775.37,1776.96
1988-01-14,481.4,362.28,264.65,6256.53,1769.06,1780.97
1988-01-15,480.3,369.92,270.29,6404.91,1762.62,1818.9
1988-01-18,475.4,366.81,267.91,6161.85,1741.2,1767
1988-01-19,477.1,367.01,268.26,6202.54,1743.96,1769.33
1988-01-20,477.65,364.58,266.47,6181.99,1752.27,1757.35
1988-01-21,477.2,364.42,265.63,6325.12,1749.02,1752.16
1988-01-22,476.2,365.98,267.15,6222.94,1764.11,1777.2
1988-01-25,476.25,366.5,268.76,6235.33,1750.73,1800.16
1988-01-26,469.75,361.42,264.72,6071.62,1719.11,1773.08
1988-01-27,465,356.85,261.24,6033.17,1708.48,1749.73
1988-01-28,466.35,357.17,261.55,6053.81,1709.33,1751.67
1988-01-29,458,352.89,258.76,6056.53,1710.25,1760.56
1988-02-01,452.7,351.62,257.44,5921.67,1662.01,1694.73
1988-02-02,455.9,352.1,257.57,5907.58,1665.53,1695.43
1988-02-03,445.4,344.95,251.99,5786.32,1638.21,1658.73
1988-02-04,443.25,343.92,251.49,5754.9,1623.87,1655.4
1988-02-05,441.7,343.9,251.61,5771.51,1628.98,1656.38
1988-02-08,442.1,343.72,252.05,5746.79,1621.07,1659.13
1988-02-09,438.6,342.12,251.13,5714.01,1609.57,1653.07
1988-02-10,441.1,342.5,250.41,5710.63,1620.16,1648.34
1988-02-11,440.6,342.28,250.55,5720.43,1617.58,1649.28
1988-02-12,443.6,348.73,254.94,5605.78,1622.04,1671.16
1988-02-15,445.5,349.24,255.15,5809.87,1634.9,1679.56
