constructorResultsId,raceId,constructorId,points,status
1154,129,3,7,NULL
1155,129,17,2,NULL
1156,129,1,1,NULL
1157,129,4,0,NULL
1158,129,7,0,NULL
1159,129,16,0,NULL
1160,129,21,0,NULL
1161,129,18,0,NULL
1162,129,19,0,NULL
1163,129,15,0,NULL
1164,130,1,10,NULL
1165,130,6,6,NULL
1166,130,3,4,NULL
1167,130,4,3,NULL
1168,130,17,2,NULL
1169,130,21,1,NULL
1170,130,15,0,NULL
1171,130,19,0,NULL
1172,130,18,0,NULL
1173,130,7,0,NULL
1174,130,16,0,NULL
1175,131,6,14,NULL
1176,131,1,9,NULL
1177,131,17,2,NULL
1178,131,4,1,NULL
1179,131,3,0,NULL
1180,131,16,0,NULL
1181,131,15,0,NULL
1182,131,18,0,NULL
1183,131,21,0,NULL
1184,131,7,0,NULL
1185,131,19,0,NULL
1186,132,6,16,NULL
1187,132,1,4,NULL
1188,132,3,3,NULL
1189,132,4,2,NULL
1190,132,15,1,NULL
1191,132,16,0,NULL
1192,132,19,0,NULL
1193,132,21,0,NULL
1194,132,7,0,NULL
1195,132,18,0,NULL
1196,132,17,0,NULL
1197,133,6,16,NULL
1198,133,3,4,NULL
1199,133,16,5,NULL
1200,133,15,1,NULL
1201,133,17,0,NULL
1202,133,1,0,NULL
1203,133,19,0,NULL
1204,133,4,0,NULL
1205,133,21,0,NULL
1206,133,7,0,NULL
1207,133,18,0,NULL
1208,134,6,10,NULL
1209,134,1,10,NULL
1210,134,3,5,NULL
1211,134,4,1,NULL
1212,134,15,0,NULL
1213,134,18,0,NULL
1214,134,19,0,NULL
1215,134,7,0,NULL
1216,134,16,0,NULL
1217,134,17,0,NULL
1218,134,21,0,NULL
1219,135,6,13,NULL
1220,135,3,10,NULL
1221,135,1,2,NULL
1222,135,15,1,NULL
1223,135,17,0,NULL
1224,135,7,0,NULL
1225,135,19,0,NULL
1226,135,21,0,NULL
1227,135,16,0,NULL
1228,135,4,0,NULL
1229,135,18,0,NULL
1230,136,6,16,NULL
1231,136,3,4,NULL
1232,136,1,5,NULL
1233,136,17,1,NULL
1234,136,15,0,NULL
1235,136,4,0,NULL
1236,136,16,0,NULL
1237,136,19,0,NULL
1238,136,7,0,NULL
1239,136,18,0,NULL
1240,137,6,16,NULL
1241,137,3,6,NULL
1242,137,1,3,NULL
1243,137,19,1,NULL
1244,137,7,0,NULL
1245,137,16,0,NULL
1246,137,15,0,NULL
1247,137,17,0,NULL
1248,137,4,0,NULL
1249,137,18,0,NULL
1250,138,6,16,NULL
1251,138,19,4,NULL
1252,138,4,5,NULL
1253,138,16,1,NULL
1254,138,1,0,NULL
1255,138,17,0,NULL
1256,138,15,0,NULL
1257,138,7,0,NULL
1258,138,18,0,NULL
1259,138,3,0,NULL
1260,139,6,16,NULL
1261,139,1,4,NULL
1262,139,3,3,NULL
1263,139,4,2,NULL
1264,139,16,1,NULL
1265,139,17,0,NULL
1266,139,15,0,NULL
1267,139,19,0,NULL
1268,139,7,0,NULL
1269,139,18,0,NULL
1270,140,6,16,NULL
1271,140,1,4,NULL
1272,140,3,3,NULL
1273,140,17,2,NULL
1274,140,4,1,NULL
1275,140,15,0,NULL
1276,140,7,0,NULL
1277,140,19,0,NULL
1278,140,18,0,NULL
1279,140,16,0,NULL
1280,141,6,14,NULL
1281,141,1,6,NULL
1282,141,15,4,NULL
1283,141,17,2,NULL
1284,141,16,0,NULL
1285,141,19,0,NULL
1286,141,20,0,NULL
1287,141,21,0,NULL
1288,141,18,0,NULL
1289,141,22,0,NULL
1290,141,3,0,NULL
1291,142,6,16,NULL
1292,142,1,5,NULL
1293,142,17,3,NULL
1294,142,3,2,NULL
1295,142,21,0,NULL
1296,142,20,0,NULL
1297,142,19,0,NULL
1298,142,22,0,NULL
1299,142,18,0,NULL
1300,142,16,0,NULL
1301,142,15,0,NULL
1302,143,1,10,NULL
1303,143,6,6,NULL
1304,143,15,4,NULL
1305,143,16,3,NULL
1306,143,17,2,NULL
1307,143,22,1,NULL
1308,143,20,0,NULL
1309,143,18,0,NULL
1310,143,3,0,NULL
1311,143,19,0,NULL
1312,143,21,0,NULL
1313,144,3,10,NULL
1314,144,1,9,NULL
1315,144,6,4,NULL
1316,144,17,3,NULL
1317,144,15,0,NULL
1318,144,16,0,NULL
1319,144,20,0,NULL
1320,144,21,0,NULL
1321,144,19,0,NULL
1322,144,22,0,NULL
1323,144,18,0,NULL
1324,145,6,10,NULL
1325,145,3,6,NULL
1326,145,16,4,NULL
1327,145,17,3,NULL
1328,145,1,2,NULL
1329,145,15,1,NULL
1330,145,20,0,NULL
1331,145,21,0,NULL
1332,145,18,0,NULL
1333,145,22,0,NULL
1334,145,19,0,NULL
1335,146,1,10,NULL
1336,146,6,10,NULL
1337,146,15,3,NULL
1338,146,16,2,NULL
1339,146,21,1,NULL
1340,146,19,0,NULL
1341,146,20,0,NULL
1342,146,22,0,NULL
1343,146,3,0,NULL
1344,146,18,0,NULL
1345,146,17,0,NULL
1346,147,6,16,NULL
1347,147,19,4,NULL
1348,147,16,3,NULL
1349,147,1,2,NULL
1350,147,20,1,NULL
1351,147,22,0,NULL
1352,147,21,0,NULL
1353,147,15,0,NULL
1354,147,3,0,NULL
1355,147,18,0,NULL
1356,147,17,0,NULL
1357,148,3,10,NULL
1358,148,6,6,NULL
1359,148,1,4,NULL
1360,148,15,3,NULL
1361,148,20,2,NULL
1362,148,19,1,NULL
1363,148,17,0,NULL
1364,148,18,0,NULL
1365,148,21,0,NULL
1366,148,16,0,NULL
1367,148,22,0,NULL
1368,149,6,12,NULL
1369,149,3,9,NULL
1370,149,1,5,NULL
1371,149,19,0,NULL
1372,149,16,0,NULL
1373,149,15,0,NULL
1374,149,22,0,NULL
1375,149,20,0,NULL
1376,149,18,0,NULL
1377,149,21,0,NULL
1378,149,17,0,NULL
1379,150,6,14,NULL
1380,150,3,6,NULL
1381,150,1,3,NULL
1382,150,17,2,NULL
1383,150,15,1,NULL
1384,150,16,0,NULL
1385,150,20,0,NULL
1386,150,22,0,NULL
1387,150,21,0,NULL
1388,150,19,0,NULL
1389,150,18,0,NULL
1390,151,1,10,NULL
1391,151,6,10,NULL
1392,151,3,3,NULL
1393,151,15,3,NULL
1394,151,17,0,NULL
1395,151,16,0,NULL
1396,151,19,0,NULL
1397,151,21,0,NULL
1398,151,20,0,NULL
1399,151,22,0,NULL
1400,151,18,0,NULL
1401,152,3,10,NULL
1402,152,6,6,NULL
1403,152,16,4,NULL
1404,152,22,5,NULL
1405,152,20,1,NULL
1406,152,21,0,NULL
1407,152,18,0,NULL
1408,152,17,0,NULL
1409,152,1,0,NULL
1410,152,15,0,NULL
1411,152,19,0,NULL
1412,153,6,16,NULL
1413,153,1,6,NULL
1414,153,3,3,NULL
1415,153,15,1,NULL
1416,153,16,0,NULL
1417,153,17,0,NULL
1418,153,19,0,NULL
1419,153,21,0,NULL
1420,153,22,0,NULL
1421,153,20,0,NULL
1422,153,18,0,NULL
1423,154,6,12,NULL
1424,154,1,9,NULL
1425,154,22,4,NULL
1426,154,17,1,NULL
1427,154,3,0,NULL
1428,154,16,0,NULL
1429,154,20,0,NULL
1430,154,21,0,NULL
1431,154,18,0,NULL
1432,154,19,0,NULL
1433,154,15,0,NULL
1434,155,3,14,NULL
1435,155,6,9,NULL
1436,155,19,2,NULL
1437,155,16,1,NULL
1438,155,15,0,NULL
1439,155,17,0,NULL
1440,155,22,0,NULL
1441,155,20,0,NULL
1442,155,18,0,NULL
1443,155,21,0,NULL
1444,155,1,0,NULL
1445,156,1,14,NULL
1446,156,6,6,NULL
1447,156,17,3,NULL
1448,156,19,2,NULL
1449,156,15,1,NULL
1450,156,22,0,NULL
1451,156,20,0,NULL
1452,156,16,0,NULL
1453,156,21,0,NULL
1454,156,3,0,NULL
1455,156,18,0,NULL
1456,157,6,12,NULL
1457,157,3,7,NULL
1458,157,1,7,NULL
1459,157,22,0,NULL
1460,157,17,0,NULL
1461,157,15,0,NULL
1462,157,16,0,NULL
1463,157,18,0,NULL
1464,157,20,0,NULL
1465,157,21,0,NULL
1466,157,19,0,NULL
1467,158,6,16,NULL
1468,158,3,4,NULL
1469,158,16,4,NULL
1470,158,22,2,NULL
1471,158,18,0,NULL
1472,158,20,0,NULL
1473,158,15,0,NULL
1474,158,17,0,NULL
1475,158,1,0,NULL
1476,158,21,0,NULL
1477,158,19,0,NULL
1478,159,6,10,NULL
1479,159,22,6,NULL
1480,159,17,7,NULL
1481,159,3,3,NULL
1482,159,21,0,NULL
1483,159,16,0,NULL
1484,159,18,0,NULL
1485,159,1,0,NULL
1486,159,19,0,NULL
1487,159,20,0,NULL
1488,159,15,0,NULL
1489,160,6,13,NULL
1490,160,1,10,NULL
1491,160,16,2,NULL
1492,160,15,1,NULL
1493,160,19,0,NULL
1494,160,22,0,NULL
1495,160,18,0,NULL
1496,160,21,0,NULL
1497,160,17,0,NULL
1498,160,3,0,NULL
1499,160,20,0,NULL
1500,161,1,16,NULL
1501,161,6,4,NULL
1502,161,3,5,NULL
1503,161,17,1,NULL
1504,161,22,0,NULL
1505,161,15,0,NULL
1506,161,20,0,NULL
1507,161,19,0,NULL
1508,161,18,0,NULL
1509,161,16,0,NULL
1510,161,21,0,NULL
1511,162,1,16,NULL
1512,162,6,6,NULL
1513,162,3,3,NULL
1514,162,17,1,NULL
1515,162,15,0,NULL
1516,162,16,0,NULL
1517,162,22,0,NULL
1518,162,19,0,NULL
1519,162,18,0,NULL
1520,162,20,0,NULL
1521,162,21,0,NULL
1522,163,6,13,NULL
1523,163,1,10,NULL
1524,163,22,2,NULL
1525,163,21,1,NULL
1526,163,15,0,NULL
1527,163,18,0,NULL
1528,163,20,0,NULL
1529,163,3,0,NULL
1530,163,19,0,NULL
1531,163,16,0,NULL
1532,163,17,0,NULL
1533,164,1,11,NULL
1534,164,6,6,NULL
1535,164,22,4,NULL
1536,164,19,3,NULL
1537,164,15,2,NULL
1538,164,16,0,NULL
1539,164,20,0,NULL
1540,164,17,0,NULL
1541,164,21,0,NULL
1542,164,3,0,NULL
1543,164,18,0,NULL
1544,165,6,16,NULL
1545,165,22,4,NULL
1546,165,1,3,NULL
1547,165,21,2,NULL
1548,165,17,1,NULL
1549,165,16,0,NULL
1550,165,15,0,NULL
1551,165,3,0,NULL
1552,165,18,0,NULL
1553,165,19,0,NULL
1554,165,20,0,NULL
1555,166,1,16,NULL
1556,166,6,4,NULL
1557,166,16,3,NULL
1558,166,3,2,NULL
1559,166,17,1,NULL
1560,166,22,0,NULL
1561,166,15,0,NULL
1562,166,20,0,NULL
1563,166,19,0,NULL
1564,166,18,0,NULL
1565,166,21,0,NULL
1566,167,1,16,NULL
1567,167,6,4,NULL
1568,167,16,3,NULL
1569,167,3,2,NULL
1570,167,15,1,NULL
1571,167,19,0,NULL
1572,167,18,0,NULL
1573,167,22,0,NULL
1574,167,20,0,NULL
1575,167,21,0,NULL
1576,167,17,0,NULL
1577,168,6,10,NULL
1578,168,1,10,NULL
1579,168,3,3,NULL
1580,168,15,2,NULL
1581,168,21,1,NULL
1582,168,16,0,NULL
1583,168,17,0,NULL
1584,168,19,0,NULL
1585,168,18,0,NULL
1586,168,20,0,NULL
1587,168,22,0,NULL
1588,169,1,14,NULL
1589,169,6,9,NULL
1590,169,3,2,NULL
1591,169,17,1,NULL
1592,169,19,0,NULL
1593,169,15,0,NULL
1594,169,22,0,NULL
1595,169,16,0,NULL
1596,169,21,0,NULL
1597,169,18,0,NULL
1598,169,20,0,NULL
1599,170,1,13,NULL
1600,170,6,6,NULL
1601,170,3,6,NULL
1602,170,17,1,NULL
1603,170,16,0,NULL
1604,170,19,0,NULL
1605,170,15,0,NULL
1606,170,22,0,NULL
1607,170,18,0,NULL
1608,170,21,0,NULL
1609,170,20,0,NULL
1610,171,6,10,NULL
1611,171,1,6,NULL
1612,171,3,4,NULL
1613,171,21,3,NULL
1614,171,22,2,NULL
1615,171,16,1,NULL
1616,171,15,0,NULL
1617,171,18,0,NULL
1618,171,20,0,NULL
1619,171,19,0,NULL
1620,171,17,0,NULL
1621,172,6,16,NULL
1622,172,17,4,NULL
1623,172,16,4,NULL
1624,172,1,2,NULL
1625,172,19,0,NULL
1626,172,15,0,NULL
1627,172,20,0,NULL
1628,172,22,0,NULL
1629,172,18,0,NULL
1630,172,3,0,NULL
1631,172,21,0,NULL
1632,173,6,13,NULL
1633,173,1,10,NULL
1634,173,3,2,NULL
1635,173,16,1,NULL
1636,173,19,0,NULL
1637,173,15,0,NULL
1638,173,21,0,NULL
1639,173,17,0,NULL
1640,173,22,0,NULL
1641,173,18,0,NULL
1642,173,20,0,NULL
1643,174,6,14,NULL
1644,174,1,9,NULL
1645,174,16,2,NULL
1646,174,19,1,NULL
1647,174,22,0,NULL
1648,174,15,0,NULL
1649,174,21,0,NULL
1650,174,20,0,NULL
1651,174,17,0,NULL
1652,174,18,0,NULL
1653,174,3,0,NULL
1654,175,6,10,NULL
1655,175,17,6,NULL
1656,175,3,4,NULL
1657,175,22,3,NULL
1658,175,24,2,NULL
1659,175,21,1,NULL
1660,175,16,0,NULL
1661,175,18,0,NULL
1662,175,15,0,NULL
1663,175,20,0,NULL
1664,175,1,0,NULL
1665,176,1,10,NULL
1666,176,6,8,NULL
1667,176,17,4,NULL
1668,176,3,3,NULL
1669,176,20,1,NULL
1670,176,22,0,NULL
1671,176,21,0,NULL
1672,176,18,0,NULL
1673,176,16,0,NULL
1674,176,24,0,NULL
1675,176,15,0,NULL
1676,177,6,10,NULL
1677,177,1,6,NULL
1678,177,24,4,NULL
1679,177,17,3,NULL
1680,177,22,2,NULL
1681,177,15,1,NULL
1682,177,16,0,NULL
1683,177,18,0,NULL
1684,177,3,0,NULL
1685,177,20,0,NULL
1686,177,21,0,NULL
1687,178,6,16,NULL
1688,178,1,4,NULL
1689,178,17,3,NULL
1690,178,22,3,NULL
1691,178,20,0,NULL
1692,178,3,0,NULL
1693,178,24,0,NULL
1694,178,15,0,NULL
1695,178,16,0,NULL
1696,178,21,0,NULL
1697,178,18,0,NULL
1698,179,1,16,NULL
1699,179,6,7,NULL
1700,179,3,2,NULL
1701,179,20,1,NULL
1702,179,17,0,NULL
1703,179,16,0,NULL
1704,179,22,0,NULL
1705,179,21,0,NULL
1706,179,18,0,NULL
1707,179,15,0,NULL
1708,179,24,0,NULL
1709,180,1,10,NULL
1710,180,22,6,NULL
1711,180,6,4,NULL
1712,180,3,3,NULL
1713,180,24,2,NULL
1714,180,15,1,NULL
1715,180,18,0,NULL
1716,180,20,0,NULL
1717,180,17,0,NULL
1718,180,21,0,NULL
1719,180,16,0,NULL
1720,181,17,10,NULL
1721,181,1,6,NULL
1722,181,24,4,NULL
1723,181,3,3,NULL
1724,181,6,3,NULL
1725,181,20,0,NULL
1726,181,16,0,NULL
1727,181,18,0,NULL
1728,181,21,0,NULL
1729,181,22,0,NULL
1730,181,15,0,NULL
1731,182,1,10,NULL
1732,182,6,6,NULL
1733,182,3,4,NULL
1734,182,17,5,NULL
1735,182,15,1,NULL
1736,182,22,0,NULL
1737,182,24,0,NULL
1738,182,20,0,NULL
1739,182,18,0,NULL
1740,182,21,0,NULL
1741,182,16,0,NULL
1742,183,6,10,NULL
1743,183,1,10,NULL
1744,183,17,3,NULL
1745,183,22,2,NULL
1746,183,15,1,NULL
1747,183,20,0,NULL
1748,183,18,0,NULL
1749,183,24,0,NULL
1750,183,16,0,NULL
1751,183,21,0,NULL
1752,183,3,0,NULL
1753,184,6,16,NULL
1754,184,17,4,NULL
1755,184,3,3,NULL
1756,184,1,2,NULL
1757,184,20,1,NULL
1758,184,22,0,NULL
1759,184,15,0,NULL
1760,184,18,0,NULL
1761,184,24,0,NULL
1762,184,21,0,NULL
1763,184,16,0,NULL
1764,185,1,16,NULL
1765,185,6,4,NULL
1766,185,17,4,NULL
1767,185,24,2,NULL
1768,185,22,0,NULL
1769,185,20,0,NULL
1770,185,3,0,NULL
1771,185,16,0,NULL
1772,185,18,0,NULL
1773,185,21,0,NULL
1774,185,15,0,NULL
1775,186,1,16,NULL
1776,186,17,5,NULL
1777,186,6,3,NULL
1778,186,3,2,NULL
1779,186,15,0,NULL
1780,186,24,0,NULL
1781,186,22,0,NULL
1782,186,20,0,NULL
1783,186,16,0,NULL
1784,186,18,0,NULL
1785,186,21,0,NULL
1786,187,17,10,NULL
1787,187,3,6,NULL
1788,187,6,5,NULL
1789,187,24,3,NULL
1790,187,1,2,NULL
1791,187,16,0,NULL
1792,187,15,0,NULL
1793,187,20,0,NULL
1794,187,21,0,NULL
1795,187,18,0,NULL
1796,187,22,0,NULL
1797,188,24,14,NULL
1798,188,20,6,NULL
1799,188,3,3,NULL
1800,188,1,2,NULL
1801,188,18,1,NULL
1802,188,6,0,NULL
1803,188,16,0,NULL
1804,188,21,0,NULL
1805,188,22,0,NULL
1806,188,15,0,NULL
1807,188,17,0,NULL
1808,189,6,16,NULL
1809,189,1,4,NULL
1810,189,24,5,NULL
1811,189,17,1,NULL
1812,189,15,0,NULL
1813,189,22,0,NULL
1814,189,18,0,NULL
1815,189,3,0,NULL
1816,189,16,0,NULL
1817,189,21,0,NULL
1818,189,20,0,NULL
1819,190,1,10,NULL
1820,190,6,10,NULL
1821,190,17,3,NULL
1822,190,3,2,NULL
1823,190,15,1,NULL
1824,190,24,0,NULL
1825,190,16,0,NULL
1826,190,22,0,NULL
1827,190,21,0,NULL
1828,190,18,0,NULL
1829,190,20,0,NULL
1830,191,1,16,NULL
1831,191,3,6,NULL
1832,191,6,3,NULL
1833,191,15,1,NULL
1834,191,22,0,NULL
1835,191,17,0,NULL
1836,191,20,0,NULL
1837,191,25,0,NULL
1838,191,21,0,NULL
1839,191,18,0,NULL
1840,191,24,0,NULL
1841,192,1,16,NULL
1842,192,6,4,NULL
1843,192,22,4,NULL
1844,192,3,2,NULL
1845,192,15,0,NULL
1846,192,24,0,NULL
1847,192,17,0,NULL
1848,192,20,0,NULL
1849,192,25,0,NULL
1850,192,18,0,NULL
1851,192,21,0,NULL
1852,193,6,14,NULL
1853,193,1,7,NULL
1854,193,22,3,NULL
1855,193,15,2,NULL
1856,193,17,0,NULL
1857,193,3,0,NULL
1858,193,24,0,NULL
1859,193,20,0,NULL
1860,193,25,0,NULL
1861,193,18,0,NULL
1862,193,21,0,NULL
1863,194,1,10,NULL
1864,194,6,10,NULL
1865,194,3,5,NULL
1866,194,15,1,NULL
1867,194,17,0,NULL
1868,194,18,0,NULL
1869,194,21,0,NULL
1870,194,20,0,NULL
1871,194,25,0,NULL
1872,194,22,0,NULL
1873,194,24,0,NULL
1874,195,1,16,NULL
1875,195,6,4,NULL
1876,195,22,3,NULL
1877,195,24,2,NULL
1878,195,3,1,NULL
1879,195,15,0,NULL
1880,195,20,0,NULL
1881,195,17,0,NULL
1882,195,25,0,NULL
1883,195,18,0,NULL
1884,195,21,0,NULL
1885,196,1,10,NULL
1886,196,22,6,NULL
1887,196,6,4,NULL
1888,196,21,4,NULL
1889,196,3,2,NULL
1890,196,15,0,NULL
1891,196,17,0,NULL
1892,196,18,0,NULL
1893,196,25,0,NULL
1894,196,20,0,NULL
1895,196,24,0,NULL
1896,197,6,14,NULL
1897,197,22,9,NULL
1898,197,24,3,NULL
1899,197,18,0,NULL
1900,197,25,0,NULL
1901,197,21,0,NULL
1902,197,3,0,NULL
1903,197,17,0,NULL
1904,197,20,0,NULL
1905,197,1,0,NULL
1906,197,15,0,NULL
1907,198,6,16,NULL
1908,198,1,5,NULL
1909,198,3,3,NULL
1910,198,22,2,NULL
1911,198,15,0,NULL
1912,198,24,0,NULL
1913,198,20,0,NULL
1914,198,21,0,NULL
1915,198,17,0,NULL
1916,198,18,0,NULL
1917,198,25,0,NULL
1918,199,6,14,NULL
1919,199,1,6,NULL
1920,199,22,5,NULL
1921,199,17,1,NULL
1922,199,3,0,NULL
1923,199,18,0,NULL
1924,199,25,0,NULL
1925,199,15,0,NULL
1926,199,21,0,NULL
1927,199,20,0,NULL
1928,199,24,0,NULL
1929,200,1,16,NULL
1930,200,6,7,NULL
1931,200,17,2,NULL
1932,200,3,1,NULL
1933,200,15,0,NULL
1934,200,22,0,NULL
1935,200,20,0,NULL
1936,200,18,0,NULL
1937,200,25,0,NULL
1938,200,24,0,NULL
1939,200,21,0,NULL
1940,201,1,16,NULL
1941,201,3,4,NULL
1942,201,17,4,NULL
1943,201,6,2,NULL
1944,201,22,0,NULL
1945,201,15,0,NULL
1946,201,20,0,NULL
1947,201,25,0,NULL
1948,201,21,0,NULL
1949,201,18,0,NULL
1950,201,24,0,NULL
1951,202,6,10,NULL
1952,202,1,7,NULL
1953,202,3,6,NULL
1954,202,17,3,NULL
1955,202,15,0,NULL
1956,202,22,0,NULL
1957,202,21,0,NULL
1958,202,20,0,NULL
1959,202,24,0,NULL
1960,202,25,0,NULL
1961,202,18,0,NULL
1962,203,17,16,NULL
1963,203,15,4,NULL
1964,203,3,3,NULL
1965,203,21,2,NULL
1966,203,20,1,NULL
1967,203,1,0,NULL
1968,203,18,0,NULL
1969,203,22,0,NULL
1970,203,6,0,NULL
1971,203,25,0,NULL
1972,203,24,0,NULL
1973,204,6,16,NULL
1974,204,17,5,NULL
1975,204,1,3,NULL
1976,204,15,2,NULL
1977,204,3,0,NULL
1978,204,22,0,NULL
1979,204,25,0,NULL
1980,204,24,0,NULL
1981,204,18,0,NULL
1982,204,20,0,NULL
1983,204,21,0,NULL
1984,205,1,14,NULL
1985,205,6,9,NULL
1986,205,3,2,NULL
1987,205,22,1,NULL
1988,205,17,0,NULL
1989,205,15,0,NULL
1990,205,24,0,NULL
1991,205,20,0,NULL
1992,205,21,0,NULL
1993,205,18,0,NULL
1994,205,25,0,NULL
1995,206,1,14,NULL
1996,206,6,6,NULL
1997,206,17,3,NULL
1998,206,3,3,NULL
1999,206,15,0,NULL
2000,206,22,0,NULL
2001,206,20,0,NULL
2002,206,18,0,NULL
2003,206,25,0,NULL
2004,206,24,0,NULL
2005,206,21,0,NULL
2006,207,1,14,NULL
2007,207,6,6,NULL
2008,207,22,3,NULL
2009,207,20,2,NULL
2010,207,15,1,NULL
2011,207,3,0,NULL
2012,207,18,0,NULL
2013,207,21,0,NULL
2014,207,24,0,NULL
2015,207,25,0,NULL
2016,207,17,0,NULL
2017,207,26,0,NULL
2018,208,3,10,NULL
2019,208,22,7,NULL
2020,208,20,4,NULL
2021,208,1,3,NULL
2022,208,6,2,NULL
2023,208,15,0,NULL
2024,208,17,0,NULL
2025,208,18,0,NULL
2026,208,25,0,NULL
2027,208,21,0,NULL
2028,208,24,0,NULL
2029,209,3,10,NULL
2030,209,6,6,NULL
2031,209,17,4,NULL
2032,209,15,3,NULL
2033,209,1,2,NULL
2034,209,22,1,NULL
2035,209,25,0,NULL
2036,209,18,0,NULL
2037,209,24,0,NULL
2038,209,21,0,NULL
2039,209,20,0,NULL
2040,210,3,10,NULL
2041,210,6,10,NULL
2042,210,17,3,NULL
2043,210,22,2,NULL
2044,210,1,1,NULL
2045,210,15,0,NULL
2046,210,20,0,NULL
2047,210,25,0,NULL
2048,210,18,0,NULL
2049,210,21,0,NULL
2050,210,24,0,NULL
2051,211,6,14,NULL
2052,211,24,6,NULL
2053,211,20,3,NULL
2054,211,25,2,NULL
2055,211,17,1,NULL
2056,211,22,0,NULL
2057,211,18,0,NULL
2058,211,3,0,NULL
2059,211,15,0,NULL
2060,211,1,0,NULL
2061,211,21,0,NULL
2062,212,3,10,NULL
2063,212,20,6,NULL
2064,212,22,4,NULL
2065,212,6,3,NULL
2066,212,15,2,NULL
2067,212,1,1,NULL
2068,212,17,0,NULL
2069,212,25,0,NULL
2070,212,24,0,NULL
2071,212,18,0,NULL
2072,212,21,0,NULL
2073,213,6,10,NULL
2074,213,22,6,NULL
2075,213,17,4,NULL
2076,213,3,3,NULL
2077,213,15,2,NULL
2078,213,20,1,NULL
2079,213,1,0,NULL
2080,213,21,0,NULL
2081,213,25,0,NULL
2082,213,24,0,NULL
2083,213,18,0,NULL
2084,214,6,14,NULL
2085,214,3,9,NULL
2086,214,22,2,NULL
2087,214,17,1,NULL
2088,214,1,0,NULL
2089,214,15,0,NULL
2090,214,20,0,NULL
2091,214,18,0,NULL
2092,214,21,0,NULL
2093,214,25,0,NULL
2094,214,24,0,NULL
2095,215,3,10,NULL
2096,215,22,10,NULL
2097,215,1,3,NULL
2098,215,17,2,NULL
2099,215,21,1,NULL
2100,215,20,0,NULL
2101,215,15,0,NULL
2102,215,18,0,NULL
2103,215,24,0,NULL
2104,215,25,0,NULL
2105,215,6,0,NULL
2106,216,22,11,NULL
2107,216,6,6,NULL
2108,216,1,4,NULL
2109,216,20,3,NULL
2110,216,17,2,NULL
2111,216,21,0,NULL
2112,216,15,0,NULL
2113,216,25,0,NULL
2114,216,24,0,NULL
2115,216,3,0,NULL
2116,216,18,0,NULL
2117,217,3,10,NULL
2118,217,21,6,NULL
2119,217,15,4,NULL
2120,217,6,3,NULL
2121,217,17,2,NULL
2122,217,20,1,NULL
2123,217,22,0,NULL
2124,217,18,0,NULL
2125,217,25,0,NULL
2126,217,1,0,NULL
2127,217,24,0,NULL
2128,218,6,10,NULL
2129,218,17,6,NULL
2130,218,3,6,NULL
2131,218,15,3,NULL
2132,218,22,1,NULL
2133,218,21,0,NULL
2134,218,25,0,NULL
2135,218,24,0,NULL
2136,218,18,0,NULL
2137,218,20,0,NULL
2138,218,1,0,NULL
2139,219,1,10,NULL
2140,219,22,6,NULL
2141,219,3,6,NULL
2142,219,17,3,NULL
2143,219,6,1,NULL
2144,219,20,0,NULL
2145,219,15,0,NULL
2146,219,24,0,NULL
2147,219,18,0,NULL
2148,219,21,0,NULL
2149,219,25,0,NULL
2150,220,3,14,NULL
2151,220,1,6,NULL
2152,220,17,5,NULL
2153,220,6,1,NULL
2154,220,21,0,NULL
2155,220,15,0,NULL
2156,220,22,0,NULL
2157,220,18,0,NULL
2158,220,25,0,NULL
2159,220,24,0,NULL
2160,220,20,0,NULL
2161,221,3,14,NULL
2162,221,22,9,NULL
2163,221,21,2,NULL
2164,221,20,1,NULL
2165,221,15,0,NULL
2166,221,25,0,NULL
2167,221,1,0,NULL
2168,221,24,0,NULL
2169,221,6,0,NULL
2170,221,18,0,NULL
2171,221,17,0,NULL
2172,222,6,14,NULL
2173,222,3,6,NULL
2174,222,1,3,NULL
2175,222,22,2,NULL
2176,222,15,1,NULL
2177,222,17,0,NULL
2178,222,21,0,NULL
2179,222,25,0,NULL
2180,222,18,0,NULL
2181,222,20,0,NULL
2182,222,24,0,NULL
2183,223,1,16,NULL
2184,223,3,5,NULL
2185,223,22,3,NULL
2186,223,6,2,NULL
2187,223,20,0,NULL
2188,223,15,0,NULL
2189,223,24,0,NULL
2190,223,17,0,NULL
2191,223,25,0,NULL
2192,223,18,0,NULL
2193,223,21,0,NULL
2194,224,3,16,NULL
2195,224,6,4,NULL
2196,224,22,3,NULL
2197,224,1,2,NULL
2198,224,25,1,NULL
2199,224,27,0,NULL
2200,224,15,0,NULL
2201,224,29,0,NULL
2202,224,18,0,NULL
2203,224,17,0,NULL
2204,224,28,0,NULL
2205,225,3,10,NULL
2206,225,22,6,NULL
2207,225,6,4,NULL
2208,225,1,3,NULL
2209,225,25,2,NULL
2210,225,27,1,NULL
2211,225,18,0,NULL
2212,225,28,0,NULL
2213,225,17,0,NULL
2214,225,15,0,NULL
2215,225,29,0,NULL
2216,226,3,16,NULL
2217,226,22,4,NULL
2218,226,17,3,NULL
2219,226,6,2,NULL
2220,226,29,1,NULL
2221,226,1,0,NULL
2222,226,27,0,NULL
2223,226,15,0,NULL
2224,226,28,0,NULL
2225,226,18,0,NULL
2226,226,25,0,NULL
2227,227,3,13,NULL
2228,227,6,6,NULL
