DeviceTimeStamp,KWH,KWH_I,KVARH,KW,KVA,KVAR,MPD,MKVAD
2019-06-28T10:51,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:53,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:57,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:59,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T10:59,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:01,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:03,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:04,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:05,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:05,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:07,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:09,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:13,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:17,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:19,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:19,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:21,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:23,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:25,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T11:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:25,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:29,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:31,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:39,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:43,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:47,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:48,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:48,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:49,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:51,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:53,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:57,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T12:59,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:01,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:05,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:07,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:09,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:13,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:17,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:17,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:19,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:21,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:23,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:25,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:29,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:31,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:33,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:35,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:37,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:39,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:41,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:43,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:47,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:48,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:48,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:49,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:51,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:53,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:57,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T13:59,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:09,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:13,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:13,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:17,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:19,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:21,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:23,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:25,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:29,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:31,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:33,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:35,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:37,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:39,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:41,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:43,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:47,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:47,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:48,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:49,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:49,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:50,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:51,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:52,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:53,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:54,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:55,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:56,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:57,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:58,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T14:59,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:00,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:01,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:02,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:03,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:04,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:04,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:05,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:06,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:07,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:08,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:09,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:10,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:11,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:12,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:13,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:14,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:15,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:16,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:17,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:18,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:19,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:20,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:21,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:22,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:23,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:24,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:25,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:26,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:27,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:28,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:29,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:30,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:31,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:31,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:32,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:33,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:34,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:35,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:36,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:37,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:38,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:39,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:40,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:41,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:42,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:43,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:44,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:45,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
2019-06-28T15:46,54.501,0.0,57.731,0.0,0.0,0.0,23.6,23.6
