deal,description,episode,category,entrepreneurs,location,website,askedFor,exchangeForStake,valuation,season,shark1,shark2,shark3,shark4,shark5,title,episode-season,Multiple Entreprenuers
True,RevoLights provides the ultimate bicycle lighting system for safety and visibility. These programmed light rings attach to your wheels. RevoLights illuminate the path ahead for the rider and function as brake lights like no other system.,19,Cycling,Kent Frankovich,"Emeryville, CA",http://revolights.com,150000,10,1500000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Revolights,5-19,False
True,"U-Lace makes elastic shoelace inserts that you can customize according to different colors and patterns. U-Lace transforms any pair of sneakers into slip-on shoes, reinventing the whole look in the process.",19,Baby and Children's Apparel and Accessories,,"Rochester, NY",http://www.u-lace.com,200000,25,800000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,U-Lace,5-19,False
True,"As an 10-year-old, Henry learned about Colony Collapse Disorder from a local beekeper in Western Washington. For his 11th birthday, he asked for (and received) a beehive. The rest is history. Henry has created a line of all-natural spiced honey, harvested from his very own apiary. You can get Henry's Humdingers in any of four flavors: Grumpy Grandpa (red pepper and garlic), Naughty Nana (spicy ginger), Phoebe's Fireball (chipotle and cinnamon), and Diabolical Dad (habanero and lime). A portion of the profits goes the Foundation for the Preservation of Honey Bees. Not sure what you would even do with spicy honey? Visit Henry's website for recipes!",20,Specialty Food,,"Burlington, WA",http://www.henryshumdingers.com,150000,25,600000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Henry's Humdingers,5-20,False
False,"With the Define Bottle, you can make your own fruit-infused water to take on-the-go. The striking and eco-friendly design makes a fashion statement while allowing for any desired combination of fresh fruit, teas and herbal infusions. A great way to sidestep tempting sugary drinks like sodas, the Define Bottle is available in several sizes ranging from the ultra-portable 7-oz model to the full-sized 17 oz. bottle.",20,Water Bottles,Carter Kostler,"Virginia Beach, VA",http://www.definebottle.com,100000,20,500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Define Bottle,5-20,False
True,"As smartphones, tablets and other devices continue to multiply through our lives, electronics are fast becoming a significant portion of our waste products, one which most consumers are still learning how to manage responsibly. iReTron was created to help reduce electroncis waste by providing a convenient avenue for reuse. This service will help consumers sell, upgrade or recycle their latest iPhone, iPad or other device in a fast and easy way.",20,Consumer Services,,"Los Gatos, CA",https://www.iretron.com,100000,20,500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,iReTron,5-20,False
True,"A new skin protectant that paints on a bandage, available in a range of skin tones and fun colors for kids. Boo Boo Goo protects skin from irritation and is environmentally-friendly.",20,Baby and Child Care,,"Los Angeles, CA",http://booboogoo.com,100000,18,571429,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Boo Boo Goo,5-20,False
True,"Garage doors are an overlooked security vulnerability in many homes, and Elocksys has created its patented Garage Door lock to help remediate that. The Garage Door Lock is a patented deadbolt locking system that uses rolling code technology. It responds only to your Elocksys-made remotes and no other store-bought alternatives.",21,Home Security Solutions,,"Encinitas, CA",http://elocksys.com,275000,30,916667,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Garage Door Lock,5-21,False
True,Packback rents digital textbooks for $5 or less and allows students to compare prices when buying or selling textbooks.,21,Education,Kasey Gandham and Mike Shannon,"Chicago, IL",http://www.packbackbooks.com,200000,10,2000000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Packback,5-21,True
False,"Morninghead is like a shower cap, but it keeps water IN instead of OUT. And the time you would want to do that is in the morning, when you wake up with bed head that crimps your style. Morninghead looks like a shower cap, but has an absorbent material on the inside that holds a solid helping of water without dripping. Fill with water and put it on your head to get your hair thoroughly wet without dripping or making a mess.",21,Personal Care and Cosmetics,Max Valverde,"Boston, MA",http://www.morninghead.com,25000,20,125000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Morninghead,5-21,False
True,"Chapul manufactures a high-protein flour from crickets. That's right, the same crickets you might feed your pet lizard are also a rich and cost-effective source of protein that is largely overlooked and undervalued by Americans but popular in many Eastern cultures. Chapul's unique cricket flour nutrition bars offer a gentle and appetizing introduction of insects into the Western diet.",21,Specialty Food,Pat Crowley,"Salt Lake City, UT",http://chapul.com,50000,5,1000000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Chapul,5-21,False
True,"The Monkey Mat is a versatile and durable play cover, great taking to picnics, out to the beach, to concerts, and anywhere else your kids might want to monkey around. Monkey Mat is machine-washable and made from a water-repellent material and comes with weighted corners as well as loops for staking it to the ground.",22,Baby and Child Care,,"Austin, TX",http://monkeymat.com,100000,30,333333,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Monkey Mat,5-22,False
True,"The Paint Brush Cover stores paint-covered brushes during breaks (hours, days, even weeks) without drying it out. It also protects the brush from damage when not in use, making the job of painting easier and more convenient. Since their pitch on Shark Tank, this team of brothers has also introduced a Paint Roller Cover to do the same for that other important painting tool!",22,Home Improvement,,"Jackson, NJ",http://www.thepaintbrushcover.com,50000,10,500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Paint Brush Cover,5-22,False
True,"Plated makes home cooking easier, more fun, and more varied. This subscription service delivers all the ingredients you need to make a full meal, perfectly portioned out and with a detailed chef-designed recipe. You receive a weekly box with the ingredients and step-by-step instructions for the meals of your choice for the week. The recipes and ingredients change with the seasons to keep things fresh and interesting. Plated offers a great alternative to the old-fashioned and time-consuming chore of going to the grocery store to buy ingredients, often in odd quantities that create waste. With Plated you can enjoy the fun part of making and sharing a meal at home.",22,Specialty Food,,"New York, NY",https://www.plated.com,500000,4,12500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Plated,5-22,False
False,"Based on an old family recipe, Kodiak Cakes makes flapjack and waffle mixes that will knock your socks off. These mixes use 100% whole grain and all-natural ingredients to make light and fluffy pancakes and delectable waffles, just by adding water!",22,Specialty Food,Joel Clark,"Park City, UT",http://www.kodiakcakes.com,500000,10,5000000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Kodiak Cakes,5-22,False
False,"Lord Nut Levington has a mission: to free your taste buds from bland snack foods. These peanuts are highly seasoned, with bold flavors such as Hot Buffalo Sauce, Spicy Bloody Mary, and Zesty Chili Lime. Sold across the nation and online, Lord Nut Levington rallies these peanuts around the hashtag #fightbland.",23,Specialty Food,,"Dallas, TX",http://www.whoislordnut.com or http://www.lordnut.com,500000,30,1666667,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Lord Nut Levington,5-23,False
True,"Happy Feet are the plushest, softest slippers that money can buy. These slippers don't apologize for being comfy, they flaunt it. Founded in 1995, the company started out with just a few styles but over the years have expanded to include hundreds of designs, including many in association with branding partners.",23,Novelties,Pat Yates,"Louisville, KY",http://www.buyhappyfeet.com,375000,15,2500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Happy Feet,5-23,False
True,"Velocity Signs are robots that wave the signs for your business. Unlike human sign-wavers, Velocity Signs are battery-operated and don't have to be managed. It's a simple and relatively inexpensive way for businesses to promote their brands.",23,Novelties,Scott Adams and Josh Faherty,"Sacramento, CA",,225000,15,1500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Velocity Signs,5-23,True
True,"Hold Your Haunches is not your typical shapewear. It's not made to hide underneath your clothes, it's shapewear built into the clothes. Hold Your Haunches pants tighten legs and booties and are also just nice to look at! The secret to Hold Your Haunches is in the unique two-layer design, which is design and utility patent-pending. These shapewear fashion pants have an attractive outer shell and an inner compression shell sewn in at the waist.",23,Undergarments and Basics,Erin Bickley and Jenny Greer,"Macon, GA",http://holdyourhaunches.com,75000,20,375000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Hold Your Haunches,5-23,True
True,"The PowerPot is the ideal companion for outdoors enthusiasts who don't want to completely unplug from the grid. This innovative little generator makes electricity from boiling water, believe it! The folks behind PowerPot's company, Power Practical, doesn't want to just bring affordable energy solutions to campers though. They have also partnered with NGOs to start getting Power Pots into the hands of people in developing countries who live in villages where they may have inconsistent electricity supply, or none at all.",24,Outdoor Recreation,,"Salt Lake City, UT",http://www.powerpractical.com,250000,10,2500000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Power Pot,5-24,False
True,A unique and memorable trackless train ride that entertains children in shopping malls.,24,Baby and Children's Entertainment,Stan Krozel and Kevin Ullery,"Chicago, IL",http://funtimeexpress.com,125000,20,625000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Funtime Express,5-24,True
False,"An online platform that helps music students find, schedule, and pay for private music lessons with local music teachers.",24,Online Services,Taylor Robinson,"Dallas, TX",http://www.taylorrobinsonmusic.com,100000,10,1000000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Taylor Robinson Music,5-24,False
False,"This entrepreneur is onto something: while fire may be dangerous, the real monetary threat tends to be the sprinklers that get set off in these emergencies. Whether a fire is big or small, once the sprinklers go off, you're due for tons of water damage, which can destroy your home or business. As it turns out, it's really difficult to turn off sprinklers, and even firefighters struggle to stop the flow in a timely manner. Quickstop Fire Sprinkler tools to the rescue! Created by a firefighter who is very familiar with the problem, Quickstop Tools are easy to operate and should be a staple in every building and fire department. These tools enable users to swiftly stop sprinklers without having to shut down the entire building's fire protection system.",24,Productivity Tools,,"San Diego, CA",http://www.quickstoptool.com,150000,10,1500000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Quickstop Fire Sprinkler Tools,5-24,False
False,"Now doing business as Wine Doctor, this device helps preserve wine and comes with an indicator that takes out the guesswork.",25,Wine Accessories,Chase Hoyt,"Las Vegas, NV",http://www.savethewine.com,250000,10,2500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Intelli-Stopper,5-25,False
True,"These light bulbs have smarts! ilumi makes LED light bulbs that are color-tunable. They screw into the socket like any normal lightbulb, but they can be controled from the free ilumi smartphone app. From your phone, you can adjust the brightness settings and the colors for as many bulbs as you have in your home. ilumi light bulbs can even be programmed to serve as sunrise alarm clocks, sync to music, and other fun features. As an added benefit, ilumi's LED technology is seven times more energy efficient than a regular light bulbs, and they are also durable, lasting up to 20 years.",25,Electronics,Swapnil Bora and Corey Egan,"Plano, TX",http://www.ilumi.co,350000,15,2333333,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,iLumi,5-25,True
