date,sales,profit,region,state,category,type,caffeination
01-Mar-10,112,35,East,FL,Herbal Tea,Chamomile,Decaf
01-Mar-10,112,35,West,WA,Espresso,Caffe Latte,Regular
01-Mar-10,118,45,Central,MO,Espresso,Decaf Espresso,Decaf
01-Mar-10,118,45,West,UT,Espresso,Caffe Latte,Regular
01-Mar-10,119,26,East,NH,Coffee,Columbian,Regular
01-Mar-10,119,26,South,NM,Coffee,Columbian,Regular
01-Mar-10,119,26,West,UT,Herbal Tea,Lemon,Decaf
01-Mar-10,120,13,Central,WI,Coffee,Amaretto,Regular
01-Mar-10,120,12,East,FL,Herbal Tea,Lemon,Decaf
01-Mar-10,120,13,South,OK,Herbal Tea,Chamomile,Decaf
01-Mar-10,120,12,West,WA,Espresso,Caffe Mocha,Regular
01-Mar-10,121,47,Central,MO,Espresso,Caffe Mocha,Regular
01-Mar-10,121,35,Central,OH,Coffee,Columbian,Regular
01-Mar-10,121,47,Central,WI,Herbal Tea,Lemon,Decaf
01-Mar-10,121,47,East,CT,Tea,Darjeeling,Regular
01-Mar-10,121,47,East,FL,Tea,Green Tea,Regular
01-Mar-10,121,47,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,121,35,South,TX,Herbal Tea,Lemon,Decaf
01-Mar-10,121,47,West,UT,Espresso,Decaf Espresso,Decaf
01-Mar-10,121,34,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,124,26,East,CT,Espresso,Decaf Espresso,Decaf
01-Mar-10,124,26,West,UT,Coffee,Columbian,Regular
01-Mar-10,125,4,Central,CO,Herbal Tea,Lemon,Decaf
01-Mar-10,125,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,125,4,East,MA,Espresso,Caffe Mocha,Regular
01-Mar-10,125,41,West,CA,Coffee,Amaretto,Regular
01-Mar-10,125,3,West,OR,Coffee,Amaretto,Regular
01-Mar-10,127,121,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,129,16,Central,CO,Tea,Darjeeling,Regular
01-Mar-10,129,15,Central,OH,Espresso,Decaf Espresso,Decaf
01-Mar-10,129,38,Central,WI,Tea,Darjeeling,Regular
01-Mar-10,129,16,East,MA,Herbal Tea,Lemon,Decaf
01-Mar-10,129,38,South,LA,Espresso,Decaf Espresso,Decaf
01-Mar-10,129,15,West,OR,Espresso,Caffe Latte,Regular
01-Mar-10,129,38,West,WA,Tea,Earl Grey,Regular
01-Mar-10,134,31,Central,CO,Herbal Tea,Mint,Decaf
01-Mar-10,134,32,Central,OH,Coffee,Amaretto,Regular
01-Mar-10,134,31,South,TX,Herbal Tea,Chamomile,Decaf
01-Mar-10,134,32,West,OR,Espresso,Caffe Mocha,Regular
01-Mar-10,135,32,Central,CO,Tea,Earl Grey,Regular
01-Mar-10,149,24,West,OR,Coffee,Columbian,Regular
01-Mar-10,150,1,Central,WI,Tea,Earl Grey,Regular
01-Mar-10,150,0,East,CT,Espresso,Caffe Mocha,Regular
01-Mar-10,150,1,South,LA,Espresso,Caffe Latte,Regular
01-Mar-10,150,0,West,WA,Tea,Green Tea,Regular
01-Mar-10,150,48,West,WA,Coffee,Columbian,Regular
01-Mar-10,155,41,Central,WI,Espresso,Caffe Mocha,Regular
01-Mar-10,155,40,East,FL,Herbal Tea,Mint,Decaf
01-Mar-10,155,40,West,WA,Espresso,Decaf Espresso,Decaf
01-Mar-10,163,45,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,163,46,East,CT,Herbal Tea,Mint,Decaf
01-Mar-10,163,45,West,UT,Coffee,Amaretto,Regular
01-Mar-10,167,63,Central,WI,Herbal Tea,Chamomile,Decaf
01-Mar-10,167,63,South,LA,Espresso,Caffe Mocha,Regular
01-Mar-10,167,62,West,WA,Tea,Darjeeling,Regular
01-Mar-10,180,54,Central,CO,Espresso,Decaf Espresso,Decaf
01-Mar-10,180,53,Central,IL,Tea,Earl Grey,Regular
01-Mar-10,180,54,South,TX,Espresso,Caffe Latte,Regular
01-Mar-10,180,54,West,CA,Tea,Green Tea,Regular
01-Mar-10,182,119,East,NY,Herbal Tea,Mint,Decaf
01-Mar-10,188,55,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,188,54,East,FL,Espresso,Decaf Espresso,Decaf
01-Mar-10,189,39,Central,MO,Coffee,Columbian,Regular
01-Mar-10,189,39,East,CT,Herbal Tea,Lemon,Decaf
01-Mar-10,189,39,South,LA,Herbal Tea,Lemon,Decaf
01-Mar-10,189,38,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,193,69,Central,CO,Coffee,Columbian,Regular
01-Mar-10,193,70,Central,IL,Herbal Tea,Lemon,Decaf
01-Mar-10,193,70,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,193,69,West,CA,Herbal Tea,Mint,Decaf
01-Mar-10,198,84,Central,CO,Espresso,Caffe Mocha,Regular
01-Mar-10,198,84,Central,IL,Tea,Darjeeling,Regular
01-Mar-10,198,83,East,NY,Tea,Green Tea,Regular
01-Mar-10,198,84,South,TX,Espresso,Decaf Espresso,Decaf
01-Mar-10,198,84,West,CA,Tea,Earl Grey,Regular
01-Mar-10,210,68,Central,OH,Tea,Darjeeling,Regular
01-Mar-10,210,67,East,FL,Coffee,Columbian,Regular
01-Mar-10,210,68,South,OK,Espresso,Decaf Espresso,Decaf
01-Mar-10,210,68,West,OR,Tea,Earl Grey,Regular
01-Mar-10,213,90,Central,CO,Coffee,Amaretto,Regular
01-Mar-10,213,91,Central,IL,Herbal Tea,Chamomile,Decaf
01-Mar-10,213,91,East,NY,Tea,Earl Grey,Regular
01-Mar-10,213,91,South,TX,Espresso,Caffe Mocha,Regular
01-Mar-10,213,91,West,CA,Tea,Darjeeling,Regular
01-Mar-10,214,74,Central,OH,Tea,Earl Grey,Regular
01-Mar-10,214,74,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,214,74,South,OK,Espresso,Caffe Latte,Regular
01-Mar-10,214,74,West,OR,Tea,Green Tea,Regular
01-Mar-10,227,17,Central,WI,Coffee,Columbian,Regular
01-Mar-10,227,17,East,FL,Espresso,Caffe Mocha,Regular
01-Mar-10,227,17,South,OK,Herbal Tea,Lemon,Decaf
01-Mar-10,227,16,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,234,101,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,234,102,Central,IL,Herbal Tea,Mint,Decaf
01-Mar-10,234,102,East,NY,Tea,Darjeeling,Regular
01-Mar-10,234,101,West,CA,Herbal Tea,Chamomile,Decaf
01-Mar-10,267,102,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Mar-10,267,102,Central,IA,Herbal Tea,Lemon,Decaf
01-Mar-10,267,102,West,NV,Herbal Tea,Mint,Decaf
01-Mar-10,298,27,West,CA,Espresso,Caffe Mocha,Regular
01-Mar-10,298,27,West,NV,Herbal Tea,Chamomile,Decaf
01-Mar-10,309,114,East,CT,Coffee,Columbian,Regular
01-Mar-10,309,115,West,WA,Herbal Tea,Chamomile,Decaf
01-Mar-10,325,94,Central,CO,Herbal Tea,Chamomile,Decaf
01-Mar-10,325,94,Central,OH,Espresso,Caffe Mocha,Regular
01-Mar-10,325,94,East,MA,Espresso,Regular Espresso,Regular
01-Mar-10,325,94,West,OR,Espresso,Decaf Espresso,Decaf
01-Mar-10,367,119,Central,IL,Coffee,Columbian,Regular
01-Mar-10,367,119,West,NV,Herbal Tea,Lemon,Decaf
01-Mar-10,467,166,South,TX,Coffee,Columbian,Regular
01-Mar-10,467,165,West,CA,Herbal Tea,Lemon,Decaf
01-Mar-10,478,148,Central,IL,Espresso,Decaf Espresso,Decaf
01-Mar-10,478,148,Central,IA,Tea,Darjeeling,Regular
01-Mar-10,478,149,West,CA,Espresso,Caffe Latte,Regular
01-Mar-10,478,148,West,NV,Tea,Earl Grey,Regular
01-Mar-10,492,366,East,MA,Coffee,Columbian,Regular
01-Mar-10,513,141,East,NY,Herbal Tea,Lemon,Decaf
01-Mar-10,523,194,East,NY,Espresso,Regular Espresso,Regular
01-Mar-10,546,175,Central,IA,Tea,Earl Grey,Regular
01-Mar-10,567,211,Central,IL,Espresso,Caffe Mocha,Regular
01-Mar-10,567,212,Central,IA,Herbal Tea,Chamomile,Decaf
01-Mar-10,567,211,West,CA,Espresso,Decaf Espresso,Decaf
01-Mar-10,567,212,West,NV,Tea,Darjeeling,Regular
01-Mar-10,675,259,East,NY,Coffee,Columbian,Regular
01-Mar-10,675,259,West,CA,Coffee,Columbian,Regular
01-Apr-10,26,365,West,NV,Tea,Green Tea,Regular
01-Apr-10,43,10,Central,IA,Espresso,Caffe Mocha,Regular
01-Apr-10,43,32,Central,IA,Espresso,Decaf Espresso,Decaf
01-Apr-10,43,32,East,NH,Tea,Green Tea,Regular
01-Apr-10,43,32,West,NV,Espresso,Caffe Latte,Regular
01-Apr-10,43,10,West,NV,Espresso,Decaf Espresso,Decaf
01-Apr-10,47,11,Central,IA,Coffee,Amaretto,Regular
01-Apr-10,47,12,East,NH,Tea,Darjeeling,Regular
01-Apr-10,47,12,South,NM,Herbal Tea,Chamomile,Decaf
01-Apr-10,47,11,West,NV,Espresso,Caffe Mocha,Regular
01-Apr-10,49,9,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,53,16,Central,OH,Herbal Tea,Chamomile,Decaf
01-Apr-10,53,16,East,MA,Tea,Green Tea,Regular
01-Apr-10,53,16,South,OK,Espresso,Caffe Mocha,Regular
01-Apr-10,53,15,West,OR,Tea,Darjeeling,Regular
01-Apr-10,61,3,Central,IA,Coffee,Columbian,Regular
01-Apr-10,61,3,South,NM,Herbal Tea,Lemon,Decaf
01-Apr-10,61,4,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,62,18,East,CT,Tea,Green Tea,Regular
01-Apr-10,65,9,Central,MO,Tea,Earl Grey,Regular
01-Apr-10,65,9,East,NH,Espresso,Regular Espresso,Regular
01-Apr-10,65,9,South,NM,Espresso,Caffe Latte,Regular
01-Apr-10,65,8,West,UT,Tea,Green Tea,Regular
01-Apr-10,66,205,East,NY,Espresso,Caffe Mocha,Regular
01-Apr-10,75,26,Central,OH,Herbal Tea,Lemon,Decaf
01-Apr-10,75,26,East,MA,Tea,Darjeeling,Regular
01-Apr-10,75,25,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,79,2,Central,MO,Tea,Green Tea,Regular
01-Apr-10,79,3,East,NH,Herbal Tea,Lemon,Decaf
01-Apr-10,79,2,West,NV,Coffee,Columbian,Regular
01-Apr-10,85,30,East,FL,Tea,Darjeeling,Regular
01-Apr-10,86,30,South,LA,Coffee,Columbian,Regular
01-Apr-10,86,30,West,WA,Herbal Tea,Lemon,Decaf
01-Apr-10,87,31,West,OR,Herbal Tea,Chamomile,Decaf
01-Apr-10,88,11,Central,MO,Tea,Darjeeling,Regular
01-Apr-10,88,12,South,NM,Espresso,Decaf Espresso,Decaf
01-Apr-10,88,11,West,UT,Tea,Earl Grey,Regular
01-Apr-10,103,32,Central,WI,Espresso,Decaf Espresso,Decaf
01-Apr-10,103,31,East,FL,Herbal Tea,Chamomile,Decaf
01-Apr-10,103,32,West,WA,Espresso,Caffe Latte,Regular
01-Apr-10,106,32,Central,CO,Tea,Green Tea,Regular
01-Apr-10,106,33,South,OK,Coffee,Columbian,Regular
01-Apr-10,106,32,West,OR,Herbal Tea,Lemon,Decaf
01-Apr-10,107,6,Central,MO,Herbal Tea,Chamomile,Decaf
01-Apr-10,107,27,Central,OH,Coffee,Columbian,Regular
01-Apr-10,107,6,East,NH,Espresso,Caffe Mocha,Regular
01-Apr-10,107,6,South,NM,Espresso,Caffe Mocha,Regular
01-Apr-10,107,27,South,TX,Herbal Tea,Lemon,Decaf
01-Apr-10,107,6,West,UT,Tea,Darjeeling,Regular
01-Apr-10,107,28,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,110,76,West,CA,Coffee,Amaretto,Regular
01-Apr-10,112,44,Central,MO,Espresso,Decaf Espresso,Decaf
01-Apr-10,112,43,West,UT,Espresso,Caffe Latte,Regular
01-Apr-10,114,31,Central,WI,Tea,Darjeeling,Regular
01-Apr-10,114,31,South,LA,Espresso,Decaf Espresso,Decaf
01-Apr-10,114,30,West,WA,Tea,Earl Grey,Regular
01-Apr-10,115,43,Central,MO,Espresso,Caffe Mocha,Regular
01-Apr-10,115,43,East,CT,Tea,Darjeeling,Regular
01-Apr-10,115,43,West,UT,Espresso,Decaf Espresso,Decaf
01-Apr-10,117,12,East,MA,Espresso,Caffe Mocha,Regular
01-Apr-10,119,24,East,CT,Espresso,Decaf Espresso,Decaf
01-Apr-10,119,38,South,LA,Herbal Tea,Chamomile,Decaf
01-Apr-10,119,37,West,UT,Espresso,Caffe Mocha,Regular
01-Apr-10,119,25,West,UT,Coffee,Columbian,Regular
01-Apr-10,119,8,West,OR,Coffee,Columbian,Regular
01-Apr-10,121,13,Central,CO,Tea,Darjeeling,Regular
01-Apr-10,121,13,Central,OH,Espresso,Decaf Espresso,Decaf
01-Apr-10,121,47,Central,WI,Herbal Tea,Lemon,Decaf
01-Apr-10,121,47,East,FL,Tea,Green Tea,Regular
01-Apr-10,121,13,East,MA,Herbal Tea,Lemon,Decaf
01-Apr-10,121,33,East,NH,Coffee,Amaretto,Regular
01-Apr-10,121,48,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,121,34,West,UT,Herbal Tea,Chamomile,Decaf
01-Apr-10,121,13,West,OR,Espresso,Caffe Latte,Regular
01-Apr-10,125,4,Central,CO,Herbal Tea,Lemon,Decaf
01-Apr-10,125,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,125,27,East,NH,Coffee,Columbian,Regular
01-Apr-10,125,27,South,NM,Coffee,Columbian,Regular
01-Apr-10,125,28,West,UT,Herbal Tea,Lemon,Decaf
01-Apr-10,125,3,West,OR,Coffee,Amaretto,Regular
01-Apr-10,127,16,Central,WI,Coffee,Amaretto,Regular
01-Apr-10,127,15,East,FL,Herbal Tea,Lemon,Decaf
01-Apr-10,127,15,South,OK,Herbal Tea,Chamomile,Decaf
01-Apr-10,127,15,West,WA,Espresso,Caffe Mocha,Regular
01-Apr-10,129,29,Central,CO,Herbal Tea,Mint,Decaf
01-Apr-10,129,28,Central,OH,Coffee,Amaretto,Regular
01-Apr-10,129,28,South,TX,Herbal Tea,Chamomile,Decaf
01-Apr-10,129,28,West,OR,Espresso,Caffe Mocha,Regular
01-Apr-10,133,12,Central,MO,Herbal Tea,Lemon,Decaf
01-Apr-10,133,46,Central,WI,Herbal Tea,Chamomile,Decaf
01-Apr-10,133,45,South,LA,Espresso,Caffe Mocha,Regular
01-Apr-10,133,11,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,133,11,West,UT,Herbal Tea,Mint,Decaf
01-Apr-10,133,45,West,WA,Tea,Darjeeling,Regular
01-Apr-10,138,34,Central,CO,Tea,Earl Grey,Regular
01-Apr-10,150,1,Central,WI,Tea,Earl Grey,Regular
01-Apr-10,150,0,East,CT,Espresso,Caffe Mocha,Regular
01-Apr-10,150,1,South,LA,Espresso,Caffe Latte,Regular
01-Apr-10,150,0,West,WA,Tea,Green Tea,Regular
01-Apr-10,151,39,Central,WI,Espresso,Caffe Mocha,Regular
01-Apr-10,151,39,East,FL,Herbal Tea,Mint,Decaf
01-Apr-10,151,39,West,WA,Espresso,Decaf Espresso,Decaf
01-Apr-10,159,141,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,167,47,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,167,46,East,CT,Herbal Tea,Mint,Decaf
01-Apr-10,167,47,West,UT,Coffee,Amaretto,Regular
01-Apr-10,169,54,West,WA,Coffee,Columbian,Regular
01-Apr-10,170,48,Central,CO,Espresso,Decaf Espresso,Decaf
01-Apr-10,170,49,Central,IL,Tea,Earl Grey,Regular
01-Apr-10,170,48,South,TX,Espresso,Caffe Latte,Regular
01-Apr-10,170,48,West,CA,Tea,Green Tea,Regular
01-Apr-10,178,63,Central,CO,Coffee,Columbian,Regular
01-Apr-10,178,62,Central,IL,Herbal Tea,Lemon,Decaf
01-Apr-10,178,35,Central,MO,Coffee,Columbian,Regular
01-Apr-10,178,34,East,CT,Herbal Tea,Lemon,Decaf
01-Apr-10,178,35,South,LA,Herbal Tea,Lemon,Decaf
01-Apr-10,178,63,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,178,34,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,178,62,West,CA,Herbal Tea,Mint,Decaf
01-Apr-10,189,105,East,NY,Herbal Tea,Mint,Decaf
01-Apr-10,195,58,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,195,58,East,FL,Espresso,Decaf Espresso,Decaf
01-Apr-10,198,84,Central,CO,Espresso,Caffe Mocha,Regular
01-Apr-10,198,83,Central,IL,Tea,Darjeeling,Regular
01-Apr-10,198,83,East,NY,Tea,Green Tea,Regular
01-Apr-10,198,84,South,TX,Espresso,Decaf Espresso,Decaf
01-Apr-10,198,83,West,CA,Tea,Earl Grey,Regular
01-Apr-10,222,73,Central,OH,Tea,Darjeeling,Regular
01-Apr-10,222,73,East,FL,Coffee,Columbian,Regular
01-Apr-10,222,74,South,OK,Espresso,Decaf Espresso,Decaf
01-Apr-10,222,73,West,OR,Tea,Earl Grey,Regular
01-Apr-10,223,96,Central,CO,Coffee,Amaretto,Regular
01-Apr-10,223,95,Central,IL,Herbal Tea,Chamomile,Decaf
01-Apr-10,223,95,East,NY,Tea,Earl Grey,Regular
01-Apr-10,223,96,South,TX,Espresso,Caffe Mocha,Regular
01-Apr-10,223,96,West,CA,Tea,Darjeeling,Regular
01-Apr-10,227,17,Central,WI,Coffee,Columbian,Regular
01-Apr-10,227,17,East,FL,Espresso,Caffe Mocha,Regular
01-Apr-10,227,16,South,OK,Herbal Tea,Lemon,Decaf
01-Apr-10,227,17,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,245,105,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,245,106,Central,IL,Herbal Tea,Mint,Decaf
01-Apr-10,245,105,East,NY,Tea,Darjeeling,Regular
01-Apr-10,245,106,West,CA,Herbal Tea,Chamomile,Decaf
01-Apr-10,267,97,Central,OH,Tea,Earl Grey,Regular
01-Apr-10,267,98,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,267,98,South,OK,Espresso,Caffe Latte,Regular
01-Apr-10,267,98,West,OR,Tea,Green Tea,Regular
01-Apr-10,292,107,East,CT,Coffee,Columbian,Regular
01-Apr-10,292,106,West,WA,Herbal Tea,Chamomile,Decaf
01-Apr-10,298,26,West,CA,Espresso,Caffe Mocha,Regular
01-Apr-10,298,27,West,NV,Herbal Tea,Chamomile,Decaf
01-Apr-10,301,116,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Apr-10,301,115,Central,IA,Herbal Tea,Lemon,Decaf
01-Apr-10,301,115,West,NV,Herbal Tea,Mint,Decaf
01-Apr-10,325,94,Central,CO,Herbal Tea,Chamomile,Decaf
01-Apr-10,325,93,Central,OH,Espresso,Caffe Mocha,Regular
01-Apr-10,325,94,East,MA,Espresso,Regular Espresso,Regular
01-Apr-10,325,93,West,OR,Espresso,Decaf Espresso,Decaf
01-Apr-10,456,156,Central,IL,Coffee,Columbian,Regular
01-Apr-10,456,161,South,TX,Coffee,Columbian,Regular
01-Apr-10,456,162,West,CA,Herbal Tea,Lemon,Decaf
01-Apr-10,456,156,West,NV,Herbal Tea,Lemon,Decaf
01-Apr-10,478,149,Central,IL,Espresso,Decaf Espresso,Decaf
01-Apr-10,478,148,Central,IA,Tea,Darjeeling,Regular
01-Apr-10,478,148,West,CA,Espresso,Caffe Latte,Regular
01-Apr-10,478,149,West,NV,Tea,Earl Grey,Regular
01-Apr-10,519,397,East,MA,Coffee,Columbian,Regular
01-Apr-10,564,235,East,NY,Espresso,Regular Espresso,Regular
01-Apr-10,578,186,Central,IA,Tea,Earl Grey,Regular
01-Apr-10,587,220,Central,IL,Espresso,Caffe Mocha,Regular
01-Apr-10,587,220,Central,IA,Herbal Tea,Chamomile,Decaf
01-Apr-10,587,220,West,CA,Espresso,Decaf Espresso,Decaf
01-Apr-10,587,219,West,NV,Tea,Darjeeling,Regular
01-Apr-10,638,247,East,NY,Herbal Tea,Lemon,Decaf
01-Apr-10,712,276,East,NY,Coffee,Columbian,Regular
01-Apr-10,712,276,West,CA,Coffee,Columbian,Regular
01-May-10,18,380,West,NV,Tea,Green Tea,Regular
01-May-10,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
01-May-10,43,32,East,NH,Tea,Green Tea,Regular
01-May-10,43,31,West,NV,Espresso,Caffe Latte,Regular
01-May-10,49,12,Central,IA,Coffee,Amaretto,Regular
01-May-10,49,12,Central,IA,Espresso,Caffe Mocha,Regular
01-May-10,49,12,Central,OH,Herbal Tea,Chamomile,Decaf
01-May-10,49,12,East,MA,Tea,Green Tea,Regular
01-May-10,49,12,East,NH,Tea,Darjeeling,Regular
01-May-10,49,12,South,NM,Herbal Tea,Chamomile,Decaf
01-May-10,49,13,South,OK,Espresso,Caffe Mocha,Regular
01-May-10,49,13,West,NV,Espresso,Caffe Mocha,Regular
01-May-10,49,13,West,NV,Espresso,Decaf Espresso,Decaf
01-May-10,49,12,West,OR,Tea,Darjeeling,Regular
01-May-10,52,11,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-May-10,57,17,East,CT,Tea,Green Tea,Regular
01-May-10,68,7,Central,IA,Coffee,Columbian,Regular
01-May-10,68,7,South,NM,Herbal Tea,Lemon,Decaf
01-May-10,68,6,West,NV,Coffee,Decaf Irish Cream,Decaf
01-May-10,69,195,East,NY,Espresso,Caffe Mocha,Regular
01-May-10,71,23,Central,OH,Herbal Tea,Lemon,Decaf
01-May-10,71,22,East,MA,Tea,Darjeeling,Regular
01-May-10,71,22,South,OK,Coffee,Decaf Irish Cream,Decaf
01-May-10,75,26,West,OR,Herbal Tea,Chamomile,Decaf
01-May-10,76,4,Central,MO,Tea,Earl Grey,Regular
01-May-10,76,3,East,NH,Espresso,Regular Espresso,Regular
01-May-10,76,4,South,NM,Espresso,Caffe Latte,Regular
01-May-10,76,3,West,UT,Tea,Green Tea,Regular
01-May-10,81,2,Central,MO,Tea,Green Tea,Regular
01-May-10,81,1,East,NH,Herbal Tea,Lemon,Decaf
01-May-10,81,1,West,NV,Coffee,Columbian,Regular
01-May-10,89,32,East,FL,Tea,Darjeeling,Regular
01-May-10,92,14,Central,MO,Tea,Darjeeling,Regular
01-May-10,92,14,South,NM,Espresso,Decaf Espresso,Decaf
01-May-10,92,14,West,UT,Tea,Earl Grey,Regular
01-May-10,97,36,Central,MO,Espresso,Decaf Espresso,Decaf
01-May-10,97,36,West,UT,Espresso,Caffe Latte,Regular
01-May-10,99,30,Central,CO,Tea,Green Tea,Regular
01-May-10,99,36,South,LA,Coffee,Columbian,Regular
01-May-10,99,30,South,OK,Coffee,Columbian,Regular
01-May-10,99,30,West,OR,Herbal Tea,Lemon,Decaf
01-May-10,99,36,West,WA,Herbal Tea,Lemon,Decaf
01-May-10,103,24,Central,OH,Coffee,Columbian,Regular
01-May-10,103,25,South,TX,Herbal Tea,Lemon,Decaf
01-May-10,103,25,West,OR,Coffee,Decaf Irish Cream,Decaf
01-May-10,104,8,Central,MO,Herbal Tea,Chamomile,Decaf
01-May-10,104,7,East,NH,Espresso,Caffe Mocha,Regular
01-May-10,104,7,South,NM,Espresso,Caffe Mocha,Regular
01-May-10,104,8,West,UT,Tea,Darjeeling,Regular
01-May-10,106,84,West,CA,Coffee,Amaretto,Regular
01-May-10,109,41,Central,MO,Espresso,Caffe Mocha,Regular
01-May-10,109,42,East,CT,Tea,Darjeeling,Regular
01-May-10,109,42,West,UT,Espresso,Decaf Espresso,Decaf
01-May-10,110,27,Central,WI,Tea,Darjeeling,Regular
01-May-10,110,35,Central,WI,Espresso,Decaf Espresso,Decaf
01-May-10,110,35,East,FL,Herbal Tea,Chamomile,Decaf
01-May-10,110,28,South,LA,Espresso,Decaf Espresso,Decaf
01-May-10,110,34,West,WA,Espresso,Caffe Latte,Regular
01-May-10,110,27,West,WA,Tea,Earl Grey,Regular
01-May-10,111,35,South,LA,Herbal Tea,Chamomile,Decaf
01-May-10,111,36,West,UT,Espresso,Caffe Mocha,Regular
01-May-10,113,22,East,CT,Espresso,Decaf Espresso,Decaf
01-May-10,113,22,West,UT,Coffee,Columbian,Regular
01-May-10,114,16,East,MA,Espresso,Caffe Mocha,Regular
01-May-10,116,8,West,OR,Coffee,Columbian,Regular
01-May-10,118,12,Central,CO,Tea,Darjeeling,Regular
01-May-10,118,11,Central,OH,Espresso,Decaf Espresso,Decaf
01-May-10,118,12,East,MA,Herbal Tea,Lemon,Decaf
01-May-10,118,11,West,OR,Espresso,Caffe Latte,Regular
01-May-10,122,27,Central,CO,Tea,Earl Grey,Regular
01-May-10,123,26,Central,CO,Herbal Tea,Mint,Decaf
01-May-10,123,27,Central,OH,Coffee,Amaretto,Regular
01-May-10,123,27,South,TX,Herbal Tea,Chamomile,Decaf
01-May-10,123,27,West,OR,Espresso,Caffe Mocha,Regular
01-May-10,125,35,East,NH,Coffee,Amaretto,Regular
01-May-10,125,34,West,UT,Herbal Tea,Chamomile,Decaf
01-May-10,128,3,Central,CO,Herbal Tea,Lemon,Decaf
01-May-10,128,2,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-May-10,128,2,West,OR,Coffee,Amaretto,Regular
01-May-10,130,17,Central,WI,Coffee,Amaretto,Regular
01-May-10,130,45,Central,WI,Herbal Tea,Chamomile,Decaf
01-May-10,130,51,Central,WI,Herbal Tea,Lemon,Decaf
01-May-10,130,52,East,FL,Tea,Green Tea,Regular
01-May-10,130,17,East,FL,Herbal Tea,Lemon,Decaf
01-May-10,130,44,South,LA,Espresso,Caffe Mocha,Regular
01-May-10,130,52,South,LA,Coffee,Decaf Irish Cream,Decaf
01-May-10,130,17,South,OK,Herbal Tea,Chamomile,Decaf
01-May-10,130,16,West,WA,Espresso,Caffe Mocha,Regular
01-May-10,130,44,West,WA,Tea,Darjeeling,Regular
01-May-10,132,31,East,NH,Coffee,Columbian,Regular
01-May-10,132,31,South,NM,Coffee,Columbian,Regular
01-May-10,132,32,West,UT,Herbal Tea,Lemon,Decaf
01-May-10,136,15,Central,MO,Herbal Tea,Lemon,Decaf
01-May-10,136,15,South,NM,Coffee,Decaf Irish Cream,Decaf
01-May-10,136,15,West,UT,Herbal Tea,Mint,Decaf
01-May-10,148,38,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-May-10,148,38,East,CT,Herbal Tea,Mint,Decaf
01-May-10,148,38,West,UT,Coffee,Amaretto,Regular
01-May-10,154,2,Central,WI,Tea,Earl Grey,Regular
01-May-10,154,3,East,CT,Espresso,Caffe Mocha,Regular
01-May-10,154,3,South,LA,Espresso,Caffe Latte,Regular
01-May-10,154,2,West,WA,Tea,Green Tea,Regular
01-May-10,160,44,Central,CO,Espresso,Decaf Espresso,Decaf
01-May-10,160,44,Central,IL,Tea,Earl Grey,Regular
01-May-10,160,44,South,TX,Espresso,Caffe Latte,Regular
01-May-10,160,43,West,CA,Tea,Green Tea,Regular
01-May-10,163,142,West,CA,Coffee,Decaf Irish Cream,Decaf
01-May-10,170,47,Central,WI,Espresso,Caffe Mocha,Regular
01-May-10,170,47,East,FL,Herbal Tea,Mint,Decaf
01-May-10,170,47,West,WA,Espresso,Decaf Espresso,Decaf
01-May-10,173,33,Central,MO,Coffee,Columbian,Regular
