signal_id,id_measurement,phase,target
5991,1997,0,0
5992,1997,1,0
5993,1997,2,0
5994,1998,0,0
5995,1998,1,0
5996,1998,2,0
5997,1999,0,0
5998,1999,1,0
5999,1999,2,0
6000,2000,0,0
6001,2000,1,0
6002,2000,2,0
6003,2001,0,0
6004,2001,1,0
6005,2001,2,0
6006,2002,0,0
6007,2002,1,0
6008,2002,2,0
6009,2003,0,0
6010,2003,1,0
6011,2003,2,0
6012,2004,0,0
6013,2004,1,0
6014,2004,2,0
6015,2005,0,0
6016,2005,1,0
6017,2005,2,0
6018,2006,0,0
6019,2006,1,0
6020,2006,2,0
6021,2007,0,0
6022,2007,1,0
6023,2007,2,0
6024,2008,0,0
6025,2008,1,0
6026,2008,2,0
6027,2009,0,0
6028,2009,1,0
6029,2009,2,0
6030,2010,0,0
6031,2010,1,0
6032,2010,2,0
6033,2011,0,0
6034,2011,1,0
6035,2011,2,0
6036,2012,0,0
6037,2012,1,0
6038,2012,2,0
6039,2013,0,0
6040,2013,1,0
6041,2013,2,0
6042,2014,0,0
6043,2014,1,0
6044,2014,2,0
6045,2015,0,0
6046,2015,1,0
6047,2015,2,0
6048,2016,0,0
6049,2016,1,0
6050,2016,2,0
6051,2017,0,0
6052,2017,1,0
6053,2017,2,0
6054,2018,0,0
6055,2018,1,0
6056,2018,2,0
6057,2019,0,0
6058,2019,1,0
6059,2019,2,0
6060,2020,0,0
6061,2020,1,0
6062,2020,2,0
6063,2021,0,0
6064,2021,1,0
6065,2021,2,0
6066,2022,0,0
6067,2022,1,0
6068,2022,2,0
6069,2023,0,0
6070,2023,1,0
6071,2023,2,0
6072,2024,0,0
6073,2024,1,0
6074,2024,2,0
6075,2025,0,0
6076,2025,1,0
6077,2025,2,0
6078,2026,0,0
6079,2026,1,0
6080,2026,2,0
6081,2027,0,0
6082,2027,1,0
6083,2027,2,0
6084,2028,0,0
6085,2028,1,0
6086,2028,2,0
6087,2029,0,0
6088,2029,1,0
6089,2029,2,0
6090,2030,0,0
6091,2030,1,0
6092,2030,2,0
6093,2031,0,0
6094,2031,1,0
6095,2031,2,0
6096,2032,0,0
6097,2032,1,0
6098,2032,2,0
6099,2033,0,0
6100,2033,1,0
6101,2033,2,0
6102,2034,0,0
6103,2034,1,0
6104,2034,2,0
6105,2035,0,0
6106,2035,1,0
6107,2035,2,0
6108,2036,0,0
6109,2036,1,0
6110,2036,2,0
6111,2037,0,0
6112,2037,1,0
6113,2037,2,0
6114,2038,0,0
6115,2038,1,0
6116,2038,2,0
6117,2039,0,0
6118,2039,1,0
6119,2039,2,0
6120,2040,0,0
6121,2040,1,0
6122,2040,2,0
6123,2041,0,0
6124,2041,1,0
6125,2041,2,0
6126,2042,0,0
6127,2042,1,0
6128,2042,2,0
6129,2043,0,0
6130,2043,1,0
6131,2043,2,0
6132,2044,0,0
6133,2044,1,0
6134,2044,2,0
6135,2045,0,0
6136,2045,1,0
6137,2045,2,0
6138,2046,0,0
6139,2046,1,0
6140,2046,2,0
6141,2047,0,0
6142,2047,1,0
6143,2047,2,0
6144,2048,0,0
6145,2048,1,0
6146,2048,2,0
6147,2049,0,0
6148,2049,1,0
6149,2049,2,0
6150,2050,0,0
6151,2050,1,0
6152,2050,2,0
6153,2051,0,0
6154,2051,1,0
6155,2051,2,0
6156,2052,0,0
6157,2052,1,0
6158,2052,2,0
6159,2053,0,0
6160,2053,1,0
6161,2053,2,0
6162,2054,0,0
6163,2054,1,0
6164,2054,2,0
6165,2055,0,0
6166,2055,1,0
6167,2055,2,0
6168,2056,0,0
6169,2056,1,0
6170,2056,2,0
6171,2057,0,0
6172,2057,1,0
6173,2057,2,0
6174,2058,0,0
6175,2058,1,0
6176,2058,2,0
6177,2059,0,0
6178,2059,1,0
6179,2059,2,0
6180,2060,0,0
6181,2060,1,0
6182,2060,2,0
6183,2061,0,0
6184,2061,1,0
6185,2061,2,0
6186,2062,0,0
6187,2062,1,0
6188,2062,2,0
6189,2063,0,0
6190,2063,1,0
6191,2063,2,0
6192,2064,0,0
6193,2064,1,0
6194,2064,2,0
6195,2065,0,0
6196,2065,1,0
6197,2065,2,0
6198,2066,0,0
6199,2066,1,0
6200,2066,2,0
6201,2067,0,0
6202,2067,1,0
6203,2067,2,0
6204,2068,0,0
6205,2068,1,0
6206,2068,2,0
6207,2069,0,0
6208,2069,1,0
6209,2069,2,0
6210,2070,0,0
6211,2070,1,0
6212,2070,2,0
6213,2071,0,0
6214,2071,1,0
6215,2071,2,0
6216,2072,0,0
6217,2072,1,0
6218,2072,2,0
6219,2073,0,0
6220,2073,1,0
6221,2073,2,0
6222,2074,0,0
6223,2074,1,0
6224,2074,2,0
6225,2075,0,0
6226,2075,1,0
6227,2075,2,0
6228,2076,0,1
6229,2076,1,1
6230,2076,2,1
6231,2077,0,0
6232,2077,1,0
6233,2077,2,0
6234,2078,0,0
6235,2078,1,0
6236,2078,2,0
6237,2079,0,0
6238,2079,1,0
6239,2079,2,0
6240,2080,0,0
6241,2080,1,0
6242,2080,2,0
6243,2081,0,1
6244,2081,1,1
6245,2081,2,1
6246,2082,0,0
6247,2082,1,0
6248,2082,2,0
6249,2083,0,0
6250,2083,1,0
6251,2083,2,0
6252,2084,0,0
6253,2084,1,0
6254,2084,2,0
6255,2085,0,0
6256,2085,1,0
6257,2085,2,0
6258,2086,0,0
6259,2086,1,0
6260,2086,2,0
6261,2087,0,0
6262,2087,1,0
6263,2087,2,0
6264,2088,0,0
6265,2088,1,0
6266,2088,2,0
6267,2089,0,0
6268,2089,1,0
6269,2089,2,0
6270,2090,0,0
6271,2090,1,0
6272,2090,2,0
6273,2091,0,0
6274,2091,1,0
6275,2091,2,0
6276,2092,0,1
6277,2092,1,1
6278,2092,2,1
6279,2093,0,0
6280,2093,1,0
6281,2093,2,0
6282,2094,0,1
6283,2094,1,1
6284,2094,2,1
6285,2095,0,0
6286,2095,1,0
6287,2095,2,0
6288,2096,0,0
6289,2096,1,0
6290,2096,2,0
6291,2097,0,0
6292,2097,1,0
6293,2097,2,0
6294,2098,0,0
6295,2098,1,0
6296,2098,2,0
6297,2099,0,0
6298,2099,1,0
6299,2099,2,0
6300,2100,0,0
6301,2100,1,0
6302,2100,2,0
6303,2101,0,1
6304,2101,1,1
6305,2101,2,1
6306,2102,0,0
6307,2102,1,0
6308,2102,2,0
6309,2103,0,0
6310,2103,1,0
6311,2103,2,0
6312,2104,0,0
6313,2104,1,0
6314,2104,2,0
6315,2105,0,0
6316,2105,1,0
6317,2105,2,0
6318,2106,0,0
6319,2106,1,0
6320,2106,2,0
6321,2107,0,0
6322,2107,1,0
6323,2107,2,0
6324,2108,0,0
6325,2108,1,0
6326,2108,2,0
6327,2109,0,0
6328,2109,1,0
6329,2109,2,0
6330,2110,0,0
6331,2110,1,0
6332,2110,2,0
6333,2111,0,0
6334,2111,1,0
6335,2111,2,0
6336,2112,0,0
6337,2112,1,0
6338,2112,2,0
6339,2113,0,0
6340,2113,1,0
6341,2113,2,0
6342,2114,0,0
6343,2114,1,0
6344,2114,2,0
6345,2115,0,0
6346,2115,1,0
6347,2115,2,0
6348,2116,0,0
6349,2116,1,0
6350,2116,2,0
6351,2117,0,1
6352,2117,1,1
6353,2117,2,1
6354,2118,0,0
6355,2118,1,0
6356,2118,2,0
6357,2119,0,0
6358,2119,1,0
6359,2119,2,0
6360,2120,0,0
6361,2120,1,0
6362,2120,2,0
6363,2121,0,0
6364,2121,1,0
6365,2121,2,0
6366,2122,0,0
6367,2122,1,0
6368,2122,2,0
6369,2123,0,0
6370,2123,1,0
6371,2123,2,0
6372,2124,0,0
6373,2124,1,0
6374,2124,2,0
6375,2125,0,0
6376,2125,1,0
6377,2125,2,0
6378,2126,0,1
6379,2126,1,1
6380,2126,2,1
6381,2127,0,0
6382,2127,1,0
6383,2127,2,0
6384,2128,0,0
6385,2128,1,0
6386,2128,2,0
6387,2129,0,0
6388,2129,1,0
6389,2129,2,0
6390,2130,0,0
6391,2130,1,0
6392,2130,2,0
6393,2131,0,0
6394,2131,1,0
6395,2131,2,0
6396,2132,0,0
6397,2132,1,0
6398,2132,2,0
6399,2133,0,0
6400,2133,1,0
6401,2133,2,0
6402,2134,0,0
6403,2134,1,0
6404,2134,2,0
6405,2135,0,0
6406,2135,1,0
6407,2135,2,0
6408,2136,0,0
6409,2136,1,0
6410,2136,2,0
6411,2137,0,0
6412,2137,1,0
6413,2137,2,0
6414,2138,0,0
6415,2138,1,0
6416,2138,2,0
6417,2139,0,0
6418,2139,1,0
6419,2139,2,0
6420,2140,0,0
6421,2140,1,0
6422,2140,2,0
6423,2141,0,0
6424,2141,1,0
6425,2141,2,0
6426,2142,0,0
6427,2142,1,0
6428,2142,2,0
6429,2143,0,0
6430,2143,1,0
6431,2143,2,0
6432,2144,0,0
6433,2144,1,0
6434,2144,2,0
6435,2145,0,0
6436,2145,1,0
6437,2145,2,0
6438,2146,0,0
6439,2146,1,0
6440,2146,2,0
6441,2147,0,0
6442,2147,1,0
6443,2147,2,0
6444,2148,0,0
6445,2148,1,0
6446,2148,2,0
6447,2149,0,0
6448,2149,1,0
6449,2149,2,0
6450,2150,0,0
6451,2150,1,0
6452,2150,2,0
6453,2151,0,0
6454,2151,1,0
6455,2151,2,0
6456,2152,0,0
6457,2152,1,0
6458,2152,2,0
6459,2153,0,0
6460,2153,1,0
6461,2153,2,0
6462,2154,0,0
6463,2154,1,0
6464,2154,2,0
6465,2155,0,0
6466,2155,1,0
6467,2155,2,0
6468,2156,0,0
6469,2156,1,0
6470,2156,2,0
6471,2157,0,0
6472,2157,1,0
6473,2157,2,0
6474,2158,0,0
6475,2158,1,0
6476,2158,2,0
6477,2159,0,0
6478,2159,1,0
6479,2159,2,0
6480,2160,0,0
6481,2160,1,0
6482,2160,2,0
6483,2161,0,0
6484,2161,1,0
6485,2161,2,0
6486,2162,0,0
6487,2162,1,0
6488,2162,2,0
6489,2163,0,0
6490,2163,1,0
6491,2163,2,0
6492,2164,0,0
6493,2164,1,0
6494,2164,2,0
6495,2165,0,0
6496,2165,1,0
6497,2165,2,0
6498,2166,0,0
6499,2166,1,0
6500,2166,2,0
6501,2167,0,1
6502,2167,1,1
6503,2167,2,1
6504,2168,0,0
6505,2168,1,0
6506,2168,2,0
6507,2169,0,0
6508,2169,1,0
6509,2169,2,0
6510,2170,0,0
6511,2170,1,0
6512,2170,2,0
6513,2171,0,0
6514,2171,1,0
6515,2171,2,0
6516,2172,0,0
6517,2172,1,0
6518,2172,2,0
6519,2173,0,0
6520,2173,1,0
6521,2173,2,0
6522,2174,0,0
6523,2174,1,0
6524,2174,2,0
6525,2175,0,1
6526,2175,1,1
6527,2175,2,1
6528,2176,0,0
6529,2176,1,0
6530,2176,2,0
6531,2177,0,0
6532,2177,1,0
6533,2177,2,0
6534,2178,0,0
6535,2178,1,0
6536,2178,2,0
6537,2179,0,0
6538,2179,1,0
6539,2179,2,0
6540,2180,0,0
6541,2180,1,0
6542,2180,2,0
6543,2181,0,0
6544,2181,1,0
6545,2181,2,0
6546,2182,0,0
6547,2182,1,0
6548,2182,2,0
6549,2183,0,0
6550,2183,1,0
6551,2183,2,0
6552,2184,0,0
6553,2184,1,0
6554,2184,2,0
6555,2185,0,0
6556,2185,1,0
6557,2185,2,0
6558,2186,0,0
6559,2186,1,0
6560,2186,2,0
6561,2187,0,0
6562,2187,1,0
6563,2187,2,0
6564,2188,0,0
6565,2188,1,0
6566,2188,2,0
6567,2189,0,0
6568,2189,1,0
6569,2189,2,0
6570,2190,0,0
6571,2190,1,0
6572,2190,2,0
6573,2191,0,0
6574,2191,1,0
6575,2191,2,0
6576,2192,0,0
6577,2192,1,0
6578,2192,2,0
6579,2193,0,0
6580,2193,1,0
6581,2193,2,0
6582,2194,0,0
6583,2194,1,0
6584,2194,2,0
6585,2195,0,0
6586,2195,1,0
6587,2195,2,0
6588,2196,0,0
6589,2196,1,0
6590,2196,2,0
6591,2197,0,0
6592,2197,1,0
6593,2197,2,0
6594,2198,0,0
6595,2198,1,0
6596,2198,2,0
6597,2199,0,0
6598,2199,1,0
6599,2199,2,0
6600,2200,0,0
6601,2200,1,0
6602,2200,2,0
6603,2201,0,0
6604,2201,1,0
6605,2201,2,0
6606,2202,0,0
6607,2202,1,0
6608,2202,2,0
6609,2203,0,0
6610,2203,1,0
6611,2203,2,0
6612,2204,0,0
6613,2204,1,0
6614,2204,2,0
6615,2205,0,0
6616,2205,1,0
6617,2205,2,0
6618,2206,0,0
6619,2206,1,0
6620,2206,2,0
6621,2207,0,0
6622,2207,1,0
6623,2207,2,0
6624,2208,0,0
6625,2208,1,0
6626,2208,2,0
6627,2209,0,0
6628,2209,1,0
6629,2209,2,0
6630,2210,0,0
6631,2210,1,0
6632,2210,2,0
6633,2211,0,0
6634,2211,1,0
6635,2211,2,0
6636,2212,0,1
6637,2212,1,1
6638,2212,2,1
6639,2213,0,1
6640,2213,1,1
6641,2213,2,1
6642,2214,0,0
6643,2214,1,0
6644,2214,2,0
6645,2215,0,0
6646,2215,1,0
6647,2215,2,0
6648,2216,0,0
6649,2216,1,0
6650,2216,2,0
6651,2217,0,0
6652,2217,1,0
6653,2217,2,0
6654,2218,0,1
6655,2218,1,1
6656,2218,2,1
6657,2219,0,0
6658,2219,1,0
6659,2219,2,0
6660,2220,0,0
6661,2220,1,0
6662,2220,2,0
6663,2221,0,0
6664,2221,1,0
6665,2221,2,0
6666,2222,0,0
6667,2222,1,0
6668,2222,2,0
6669,2223,0,0
6670,2223,1,0
6671,2223,2,0
6672,2224,0,1
6673,2224,1,1
6674,2224,2,1
6675,2225,0,0
6676,2225,1,0
6677,2225,2,0
6678,2226,0,0
6679,2226,1,0
6680,2226,2,0
6681,2227,0,0
6682,2227,1,0
6683,2227,2,0
6684,2228,0,0
6685,2228,1,0
6686,2228,2,0
6687,2229,0,0
6688,2229,1,0
6689,2229,2,0
6690,2230,0,1
6691,2230,1,1
6692,2230,2,1
6693,2231,0,0
6694,2231,1,0
6695,2231,2,0
6696,2232,0,0
6697,2232,1,0
6698,2232,2,0
6699,2233,0,0
6700,2233,1,0
6701,2233,2,0
6702,2234,0,0
6703,2234,1,0
6704,2234,2,0
6705,2235,0,0
6706,2235,1,0
6707,2235,2,0
6708,2236,0,0
6709,2236,1,0
6710,2236,2,0
6711,2237,0,0
6712,2237,1,0
6713,2237,2,0
6714,2238,0,0
6715,2238,1,0
6716,2238,2,0
6717,2239,0,0
6718,2239,1,0
6719,2239,2,0
6720,2240,0,0
6721,2240,1,0
6722,2240,2,0
6723,2241,0,0
6724,2241,1,0
6725,2241,2,0
6726,2242,0,0
6727,2242,1,0
6728,2242,2,0
6729,2243,0,0
6730,2243,1,0
6731,2243,2,0
6732,2244,0,0
6733,2244,1,0
6734,2244,2,0
6735,2245,0,0
6736,2245,1,0
6737,2245,2,0
6738,2246,0,0
6739,2246,1,0
6740,2246,2,0
6741,2247,0,0
6742,2247,1,0
6743,2247,2,0
6744,2248,0,1
6745,2248,1,1
6746,2248,2,1
6747,2249,0,0
6748,2249,1,0
6749,2249,2,0
6750,2250,0,0
6751,2250,1,0
6752,2250,2,0
6753,2251,0,0
6754,2251,1,0
6755,2251,2,0
6756,2252,0,0
6757,2252,1,0
6758,2252,2,0
6759,2253,0,1
6760,2253,1,1
6761,2253,2,1
6762,2254,0,0
6763,2254,1,0
6764,2254,2,0
6765,2255,0,0
6766,2255,1,0
6767,2255,2,0
6768,2256,0,0
6769,2256,1,0
6770,2256,2,0
6771,2257,0,0
6772,2257,1,0
6773,2257,2,0
6774,2258,0,0
6775,2258,1,0
6776,2258,2,0
6777,2259,0,0
6778,2259,1,0
6779,2259,2,0
6780,2260,0,0
6781,2260,1,0
6782,2260,2,0
6783,2261,0,0
6784,2261,1,0
6785,2261,2,0
6786,2262,0,0
6787,2262,1,0
6788,2262,2,0
6789,2263,0,0
6790,2263,1,0
6791,2263,2,0
6792,2264,0,0
6793,2264,1,0
6794,2264,2,0
6795,2265,0,0
6796,2265,1,0
6797,2265,2,0
6798,2266,0,0
6799,2266,1,0
6800,2266,2,0
6801,2267,0,0
6802,2267,1,0
6803,2267,2,0
6804,2268,0,0
6805,2268,1,0
6806,2268,2,0
6807,2269,0,0
6808,2269,1,0
6809,2269,2,0
6810,2270,0,0
6811,2270,1,0
6812,2270,2,0
6813,2271,0,0
6814,2271,1,0
6815,2271,2,0
6816,2272,0,0
6817,2272,1,0
6818,2272,2,0
6819,2273,0,0
6820,2273,1,0
6821,2273,2,0
6822,2274,0,1
6823,2274,1,1
6824,2274,2,1
6825,2275,0,0
6826,2275,1,0
6827,2275,2,0
6828,2276,0,0
6829,2276,1,0
6830,2276,2,0
6831,2277,0,0
6832,2277,1,0
6833,2277,2,0
6834,2278,0,0
6835,2278,1,0
6836,2278,2,0
6837,2279,0,0
6838,2279,1,0
6839,2279,2,0
6840,2280,0,0
6841,2280,1,0
6842,2280,2,0
6843,2281,0,0
6844,2281,1,0
6845,2281,2,0
6846,2282,0,0
6847,2282,1,0
6848,2282,2,0
6849,2283,0,0
6850,2283,1,0
6851,2283,2,0
6852,2284,0,0
6853,2284,1,0
6854,2284,2,0
6855,2285,0,0
6856,2285,1,0
6857,2285,2,0
6858,2286,0,0
6859,2286,1,0
6860,2286,2,0
6861,2287,0,0
6862,2287,1,0
6863,2287,2,0
6864,2288,0,0
6865,2288,1,0
6866,2288,2,0
6867,2289,0,0
6868,2289,1,0
6869,2289,2,0
6870,2290,0,0
6871,2290,1,0
6872,2290,2,0
6873,2291,0,0
6874,2291,1,0
6875,2291,2,0
6876,2292,0,0
6877,2292,1,0
6878,2292,2,0
6879,2293,0,0
6880,2293,1,0
6881,2293,2,0
6882,2294,0,0
6883,2294,1,0
6884,2294,2,0
6885,2295,0,0
6886,2295,1,0
6887,2295,2,0
6888,2296,0,0
6889,2296,1,0
6890,2296,2,0
6891,2297,0,0
6892,2297,1,0
6893,2297,2,0
6894,2298,0,0
6895,2298,1,0
6896,2298,2,0
6897,2299,0,0
6898,2299,1,0
6899,2299,2,0
6900,2300,0,0
6901,2300,1,0
6902,2300,2,0
6903,2301,0,0
6904,2301,1,0
6905,2301,2,0
6906,2302,0,0
6907,2302,1,0
6908,2302,2,0
6909,2303,0,0
6910,2303,1,0
6911,2303,2,0
6912,2304,0,0
6913,2304,1,0
6914,2304,2,0
6915,2305,0,0
6916,2305,1,0
6917,2305,2,0
6918,2306,0,0
6919,2306,1,0
6920,2306,2,0
6921,2307,0,0
6922,2307,1,0
6923,2307,2,0
6924,2308,0,0
6925,2308,1,0
6926,2308,2,0
6927,2309,0,0
6928,2309,1,0
6929,2309,2,0
6930,2310,0,0
6931,2310,1,0
6932,2310,2,0
6933,2311,0,0
6934,2311,1,0
6935,2311,2,0
6936,2312,0,0
6937,2312,1,0
6938,2312,2,0
6939,2313,0,0
6940,2313,1,0
6941,2313,2,0
6942,2314,0,1
6943,2314,1,1
6944,2314,2,1
6945,2315,0,0
6946,2315,1,0
6947,2315,2,0
6948,2316,0,0
6949,2316,1,0
6950,2316,2,0
6951,2317,0,0
6952,2317,1,0
6953,2317,2,0
6954,2318,0,0
6955,2318,1,0
6956,2318,2,0
6957,2319,0,0
6958,2319,1,0
6959,2319,2,0
6960,2320,0,0
6961,2320,1,0
6962,2320,2,0
6963,2321,0,0
6964,2321,1,0
6965,2321,2,0
6966,2322,0,1
6967,2322,1,1
6968,2322,2,1
6969,2323,0,0
6970,2323,1,0
6971,2323,2,0
6972,2324,0,0
6973,2324,1,0
6974,2324,2,0
6975,2325,0,0
6976,2325,1,0
6977,2325,2,0
6978,2326,0,0
6979,2326,1,0
6980,2326,2,0
6981,2327,0,0
6982,2327,1,0
6983,2327,2,0
6984,2328,0,1
6985,2328,1,0
6986,2328,2,1
6987,2329,0,0
6988,2329,1,0
6989,2329,2,0
6990,2330,0,0
6991,2330,1,0
6992,2330,2,0
6993,2331,0,0
6994,2331,1,0
6995,2331,2,0
6996,2332,0,0
6997,2332,1,0
6998,2332,2,0
6999,2333,0,0
7000,2333,1,0
7001,2333,2,0
7002,2334,0,0
7003,2334,1,0
7004,2334,2,0
7005,2335,0,1
7006,2335,1,1
7007,2335,2,1
7008,2336,0,0
7009,2336,1,0
7010,2336,2,0
7011,2337,0,0
7012,2337,1,0
7013,2337,2,0
7014,2338,0,0
7015,2338,1,0
7016,2338,2,0
7017,2339,0,0
7018,2339,1,0
7019,2339,2,0
7020,2340,0,1
7021,2340,1,1
7022,2340,2,1
7023,2341,0,0
7024,2341,1,0
7025,2341,2,0
7026,2342,0,0
7027,2342,1,0
7028,2342,2,0
7029,2343,0,0
7030,2343,1,0
7031,2343,2,0
7032,2344,0,0
7033,2344,1,0
7034,2344,2,0
7035,2345,0,0
7036,2345,1,0
7037,2345,2,0
7038,2346,0,0
7039,2346,1,0
7040,2346,2,0
7041,2347,0,0
7042,2347,1,0
7043,2347,2,0
7044,2348,0,0
7045,2348,1,0
7046,2348,2,0
7047,2349,0,0
7048,2349,1,0
7049,2349,2,0
7050,2350,0,0
7051,2350,1,0
7052,2350,2,0
7053,2351,0,0
7054,2351,1,0
7055,2351,2,0
7056,2352,0,0
7057,2352,1,0
7058,2352,2,0
7059,2353,0,0
7060,2353,1,0
7061,2353,2,0
7062,2354,0,0
7063,2354,1,0
7064,2354,2,0
7065,2355,0,0
7066,2355,1,0
7067,2355,2,0
7068,2356,0,0
7069,2356,1,0
7070,2356,2,0
7071,2357,0,0
7072,2357,1,0
7073,2357,2,0
7074,2358,0,0
7075,2358,1,0
7076,2358,2,0
7077,2359,0,0
7078,2359,1,0
7079,2359,2,0
7080,2360,0,0
7081,2360,1,0
7082,2360,2,0
7083,2361,0,0
7084,2361,1,0
7085,2361,2,0
7086,2362,0,0
7087,2362,1,0
7088,2362,2,0
7089,2363,0,0
7090,2363,1,0
7091,2363,2,0
7092,2364,0,0
7093,2364,1,0
7094,2364,2,0
7095,2365,0,0
7096,2365,1,0
7097,2365,2,0
7098,2366,0,0
7099,2366,1,0
7100,2366,2,0
7101,2367,0,0
7102,2367,1,0
7103,2367,2,0
7104,2368,0,0
7105,2368,1,0
7106,2368,2,0
7107,2369,0,0
7108,2369,1,0
7109,2369,2,0
7110,2370,0,0
7111,2370,1,0
7112,2370,2,0
7113,2371,0,0
7114,2371,1,0
7115,2371,2,0
7116,2372,0,0
7117,2372,1,0
7118,2372,2,0
7119,2373,0,1
7120,2373,1,1
7121,2373,2,1
7122,2374,0,0
7123,2374,1,0
7124,2374,2,0
7125,2375,0,0
7126,2375,1,0
7127,2375,2,0
7128,2376,0,0
7129,2376,1,0
7130,2376,2,0
7131,2377,0,0
7132,2377,1,0
7133,2377,2,0
7134,2378,0,0
7135,2378,1,0
7136,2378,2,0
7137,2379,0,0
7138,2379,1,0
7139,2379,2,0
7140,2380,0,0
7141,2380,1,0
7142,2380,2,0
7143,2381,0,0
7144,2381,1,0
7145,2381,2,0
7146,2382,0,0
7147,2382,1,0
7148,2382,2,0
7149,2383,0,0
7150,2383,1,0
7151,2383,2,0
7152,2384,0,0
7153,2384,1,0
7154,2384,2,0
7155,2385,0,0
7156,2385,1,0
7157,2385,2,0
7158,2386,0,0
7159,2386,1,0
7160,2386,2,0
7161,2387,0,0
7162,2387,1,0
7163,2387,2,0
7164,2388,0,0
7165,2388,1,0
7166,2388,2,0
7167,2389,0,0
7168,2389,1,0
7169,2389,2,0
7170,2390,0,0
7171,2390,1,0
7172,2390,2,0
7173,2391,0,0
7174,2391,1,0
7175,2391,2,0
7176,2392,0,0
7177,2392,1,0
7178,2392,2,0
7179,2393,0,0
7180,2393,1,0
7181,2393,2,0
7182,2394,0,0
7183,2394,1,0
7184,2394,2,0
7185,2395,0,0
7186,2395,1,0
7187,2395,2,0
7188,2396,0,0
7189,2396,1,0
7190,2396,2,0
7191,2397,0,0
7192,2397,1,0
7193,2397,2,0
7194,2398,0,0
7195,2398,1,0
7196,2398,2,0
7197,2399,0,0
7198,2399,1,0
7199,2399,2,0
7200,2400,0,0
7201,2400,1,0
7202,2400,2,0
7203,2401,0,0
7204,2401,1,0
7205,2401,2,0
7206,2402,0,0
7207,2402,1,0
7208,2402,2,0
7209,2403,0,0
7210,2403,1,0
7211,2403,2,0
7212,2404,0,0
7213,2404,1,0
7214,2404,2,0
7215,2405,0,0
7216,2405,1,0
7217,2405,2,0
7218,2406,0,0
7219,2406,1,0
7220,2406,2,0
7221,2407,0,0
7222,2407,1,0
7223,2407,2,0
7224,2408,0,0
7225,2408,1,0
7226,2408,2,0
7227,2409,0,0
7228,2409,1,0
7229,2409,2,0
7230,2410,0,0
7231,2410,1,0
7232,2410,2,0
7233,2411,0,0
7234,2411,1,0
7235,2411,2,0
7236,2412,0,0
7237,2412,1,0
7238,2412,2,0
7239,2413,0,0
7240,2413,1,0
7241,2413,2,0
7242,2414,0,0
7243,2414,1,0
7244,2414,2,0
7245,2415,0,0
7246,2415,1,0
7247,2415,2,0
7248,2416,0,0
7249,2416,1,0
7250,2416,2,0
7251,2417,0,0
7252,2417,1,0
7253,2417,2,0
7254,2418,0,0
7255,2418,1,0
7256,2418,2,0
7257,2419,0,0
7258,2419,1,0
7259,2419,2,0
7260,2420,0,0
7261,2420,1,0
7262,2420,2,0
7263,2421,0,0
7264,2421,1,0
7265,2421,2,0
7266,2422,0,0
7267,2422,1,0
7268,2422,2,0
7269,2423,0,0
7270,2423,1,0
7271,2423,2,0
7272,2424,0,0
7273,2424,1,0
7274,2424,2,0
7275,2425,0,0
7276,2425,1,0
7277,2425,2,0
7278,2426,0,0
7279,2426,1,0
7280,2426,2,0
7281,2427,0,0
7282,2427,1,0
7283,2427,2,0
7284,2428,0,0
7285,2428,1,0
7286,2428,2,0
7287,2429,0,0
7288,2429,1,0
7289,2429,2,0
7290,2430,0,0
7291,2430,1,0
7292,2430,2,0
7293,2431,0,0
7294,2431,1,0
7295,2431,2,0
7296,2432,0,0
7297,2432,1,0
7298,2432,2,0
7299,2433,0,0
7300,2433,1,0
7301,2433,2,0
7302,2434,0,0
7303,2434,1,0
7304,2434,2,0
7305,2435,0,0
7306,2435,1,0
7307,2435,2,0
7308,2436,0,1
7309,2436,1,1
7310,2436,2,1
7311,2437,0,0
7312,2437,1,0
7313,2437,2,0
7314,2438,0,0
7315,2438,1,0
7316,2438,2,0
7317,2439,0,0
7318,2439,1,0
7319,2439,2,0
7320,2440,0,0
7321,2440,1,0
7322,2440,2,0
7323,2441,0,0
7324,2441,1,0
7325,2441,2,0
7326,2442,0,0
7327,2442,1,0
7328,2442,2,0
7329,2443,0,0
7330,2443,1,0
7331,2443,2,0
7332,2444,0,0
7333,2444,1,0
7334,2444,2,0
7335,2445,0,0
7336,2445,1,0
7337,2445,2,0
7338,2446,0,0
7339,2446,1,0
7340,2446,2,0
7341,2447,0,0
7342,2447,1,0
7343,2447,2,0
7344,2448,0,0
7345,2448,1,0
7346,2448,2,0
7347,2449,0,0
7348,2449,1,0
7349,2449,2,0
7350,2450,0,0
7351,2450,1,0
7352,2450,2,0
7353,2451,0,0
7354,2451,1,0
7355,2451,2,0
7356,2452,0,0
7357,2452,1,0
7358,2452,2,0
7359,2453,0,0
7360,2453,1,0
7361,2453,2,0
7362,2454,0,0
7363,2454,1,0
7364,2454,2,0
7365,2455,0,0
7366,2455,1,0
7367,2455,2,0
7368,2456,0,0
7369,2456,1,0
7370,2456,2,0
7371,2457,0,0
7372,2457,1,0
7373,2457,2,0
7374,2458,0,0
7375,2458,1,0
7376,2458,2,0
7377,2459,0,0
7378,2459,1,0
7379,2459,2,0
7380,2460,0,0
7381,2460,1,0
7382,2460,2,0
7383,2461,0,0
7384,2461,1,0
7385,2461,2,0
7386,2462,0,0
7387,2462,1,0
7388,2462,2,0
