country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Algeria,DZA,2021-02-02,,,,,2819.0,,,,64.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-03,,,,,3005.0,,,,69.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-04,,,,,3129.0,,,,71.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-05,,,,,3217.0,,,,73.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-06,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-07,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-08,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-09,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-10,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-11,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-12,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-13,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-14,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-15,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-16,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-17,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-18,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-19,75000.0,,,,3748.0,0.17,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Andorra,AND,2021-01-25,576.0,576.0,,,,0.75,0.75,,,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-26,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-27,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-28,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-29,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-30,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-01-31,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-01,1036.0,1036.0,,,66.0,1.34,1.34,,854.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-02,,,,,60.0,,,,777.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-03,,,,,55.0,,,,712.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-04,,,,,50.0,,,,647.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-05,,,,,44.0,,,,569.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-06,,,,,39.0,,,,505.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-07,,,,,34.0,,,,440.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-08,,,,,28.0,,,,362.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-09,,,,,28.0,,,,362.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-10,1291.0,1291.0,,,28.0,1.67,1.67,,362.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-11,,,,,48.0,,,,621.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-12,1622.0,1622.0,,,68.0,2.1,2.1,,880.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-13,,,,,74.0,,,,958.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-14,,,,,81.0,,,,1048.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-15,,,,,87.0,,,,1126.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-16,,,,,94.0,,,,1217.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-17,,,,,100.0,,,,1294.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-18,,,,,87.0,,,,1126.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-19,2141.0,2141.0,,,74.0,2.77,2.77,,958.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-20,,,,,71.0,,,,919.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-21,,,,,67.0,,,,867.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-22,,,,,64.0,,,,828.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-23,,,,,60.0,,,,777.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-24,2390.0,2390.0,,,57.0,3.09,3.09,,738.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-25,,,,,56.0,,,,725.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-26,2526.0,,,,55.0,3.27,,,712.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-27,,,,,63.0,,,,815.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-02-28,,,,,72.0,,,,932.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-01,,,,,80.0,,,,1035.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-02,,,,,89.0,,,,1152.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-03,,,,,97.0,,,,1255.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-04,,,,,103.0,,,,1333.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-05,,,,,108.0,,,,1398.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-06,,,,,108.0,,,,1398.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-07,,,,,108.0,,,,1398.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-08,3611.0,2439.0,1172.0,,108.0,4.67,3.16,1.52,1398.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-09,,,,,186.0,,,,2407.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-10,4914.0,3650.0,1264.0,,264.0,6.36,4.72,1.64,3417.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-11,,,,,347.0,,,,4491.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-12,,,,,430.0,,,,5565.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-13,,,,,513.0,,,,6639.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-14,,,,,596.0,,,,7714.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-15,8363.0,7098.0,1265.0,,679.0,10.82,9.19,1.64,8788.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-16,,,,,619.0,,,,8011.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-17,,,,,559.0,,,,7235.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-18,,,,,493.0,,,,6381.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-19,9288.0,,,,428.0,12.02,,,5539.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-20,,,,,357.0,,,,4620.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-21,,,,,287.0,,,,3714.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-22,,,,,217.0,,,,2809.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-23,,,,,212.0,,,,2744.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-24,,,,,207.0,,,,2679.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-25,,,,,202.0,,,,2614.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-26,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-27,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-28,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-29,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-30,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-03-31,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-04-01,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-04-02,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-04-03,,,,,197.0,,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,2021-04-04,12440.0,,,,197.0,16.1,,,2550.0,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Angola,AGO,2021-03-01,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-02,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-03,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-04,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-05,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-06,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-07,,,,,881.0,,,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-08,6169.0,6169.0,,,881.0,0.02,0.02,,27.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-09,,,,,1367.0,,,,42.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-10,,,,,1853.0,,,,56.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-11,,,,,2339.0,,,,71.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-12,,,,,2825.0,,,,86.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-13,,,,,3311.0,,,,101.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-14,,,,,3797.0,,,,116.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-15,,,,,4283.0,,,,130.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-16,,,,,4283.0,,,,130.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-17,,,,,4283.0,,,,130.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-18,49000.0,49000.0,,,4283.0,0.15,0.15,,130.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-19,,,,,4577.0,,,,139.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-20,,,,,4870.0,,,,148.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-21,,,,,5163.0,,,,157.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-22,,,,,5457.0,,,,166.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-23,,,,,5750.0,,,,175.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-24,87022.0,87022.0,,,6044.0,0.26,0.26,,184.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-25,,,,,6681.0,,,,203.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-26,,,,,7025.0,,,,214.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-27,,,,,7369.0,,,,224.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-28,,,,,7713.0,,,,235.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-29,130750.0,130750.0,,,8057.0,0.4,0.4,,245.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-30,,,,,8060.0,,,,245.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-03-31,,,,,8062.0,,,,245.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-04-01,,,,,7720.0,,,,235.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-04-02,,,,,7379.0,,,,225.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,2021-04-03,,,,,7037.0,,,,214.0,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
